name,country,city,type,address,website,email,phone,status
Toysino Filiale Köln-Chorweiler,Germany,Cologne,toy store,"Im City-Center, Mailänder Passage 1, 50765 Köln, Germany",https://www.toysino.de/,info@thalia.de,0221 37950073,contacted
Build-A-Bear Köln,Germany,Cologne,toy store,"Am Hof 12-18, 50667 Köln, Germany",https://buildabear.de/,service@buildabear.de,,contacted
Rhein-Center Köln,Germany,Cologne,toy store,"Aachener Str. 1253, 50858 Köln, Germany",https://www.rhein-center-koeln.de/,info@rhein-center-koeln.de,02234 964510,contacted
Nautilus,Germany,Cologne,toy store,"Lotharstraße 36, 50937 Köln, Germany",http://www.nautilus-koeln.de/,info@nautilus-koeln.de,0221 16907650,contacted
Pattevugel Freizeitsport und Spielzeug,Germany,Cologne,toy store,"Zülpicher Str. 314, 50937 Köln, Germany",https://www.pattevugel.de/,info@pattevugel.de,0221 28272867,contacted
Heng Long Asia Supermarkt,Germany,Cologne,Japanese store,"Aachener Str. 201-209, 50931 Köln, Germany",https://www.henglong.de/,kundenservice@henglong.de,0221 2828800,contacted
Reiseck,Germany,Cologne,Japanese store,"Severinstraße 25, 50678 Köln, Germany",https://www.reiseck-koeln.de/,info@reiseck-koeln.de,0176 70426580,contacted
Japan Plaza (Shochiku),Germany,Cologne,Japan shop,"Immermannstraße 15, 40210 Düsseldorf, Germany",https://japanplaza-shop.de/,online@japanfoodexpress.de,0211 365959,contacted
Creativ-Discount.de & Party-Discount.de Cologne,Germany,Cologne,hobby shop,"Hohenstaufenring 66, 50674 Köln, Germany",http://www.party-discount.de/,info@party-discount.de,0221 1207270,contacted
idee. Creativmarkt,Germany,Cologne,hobby shop,"Richmodstraße 6-8, 50667 Köln, Germany",https://www.idee-shop.com/bastelladen-koeln/,service@idee-shop.com,0221 9253753,contacted
Lindenberg Technische Modellspielwaren,Germany,Cologne,hobby shop,"Blaubach 26-28, 50676 Köln, Germany",https://www.lindenberg.koeln/,info@lindenberg.koeln,0221 230090,contacted
boesner GmbH - Köln,Germany,Cologne,hobby shop,"Girlitzweg 30, 50829 Köln, Germany",https://www.boesner.com/unsere-standorte/koeln,koeln@boesner.com,0221 9497770,contacted
Ortloff GmbH,Germany,Cologne,hobby shop,"Zeppelinstraße 4, 50667 Köln, Germany",http://www.ortloff.de/,shop@ortloff.de,0221 20550,contacted
Künstlerbedarf puedes,Germany,Cologne,hobby shop,"Große Brinkgasse 9, 50762 Köln, Germany",https://www.puedesart.com/filialie-koeln,info@puedesart.com,0221 27098766,contacted
Dedicated Store Cologne,Germany,Cologne,hobby shop,"Hamburger Str. 18, 50668 Köln, Germany",http://www.dedicated-store.com/,info@dedicated-store.com,0221 42368860,contacted
Souvenir Point - Luggage Storage,Germany,Cologne,gift shop,"Komödienstraße 7, 50667 Köln, Germany",https://souvenir-point.onepage.me/souvenir-point,souvenir-point@outlook.com,0221 2589890,
Domkloster 4 GmbH,Germany,Cologne,gift shop,"Domkloster 4, 50667 Köln, Germany",http://www.koelner-domshop.de/,geschaeftsfuehrung@koelner-domshop.de,0221 17940444,contacted
Globetrotter Cologne,Germany,Cologne,gift shop,"Richmodstraße 10, 50667 Köln, Germany",https://www.globetrotter.de/filialen/koeln/#filiale?utm_source=standort&utm_medium=organic,shop-koeln@globetrotter.de,040 67966179,contacted
Dom Souvenir,Germany,Cologne,gift shop,"Burgmauer 4, 50667 Köln, Germany",https://www.koelner-domshop.de/souvenirs/,geschaeftsfuehrung@koelner-domshop.de,0179 7083336,contacted
NEUMARKT Galerie Köln,Germany,Cologne,gift shop,"Neumarkt 2-4, 50667 Köln, Germany",http://neumarktgalerie.com/,info@neumarktgalerie.com,0221 20592100,contacted
Manufactum Warenhaus,Germany,Cologne,gift shop,"Brückenstraße 23, 50667 Köln, Germany",https://www.manufactum.de/manufactum-koeln-c199357/,info@manufactum.dekontaktm,0221 29942323,
Kölsche Geschenkartikel - Elke Kruse,Germany,Cologne,gift shop,"Deutzer Freiheit 91, 50679 Köln, Germany",http://www.koelngeschenk.de/,kontakt@koelngeschenk.de,0221 1683745,contacted
Kölsche Lebensart,Germany,Cologne,gift shop,"Salzgasse 15, 50667 Köln, Germany",http://www.jan-kuenster.com/,info@jankuenster.de,0221 97711887,contacted
4711 Shop am Dom,Germany,Cologne,gift shop,"Wallrafpl. 9, 50667 Köln, Germany",https://4711cologne.de/,info@4711cologne.demontag,0221 2588955,
Dille & Kamille - Köln,Germany,Cologne,gift shop,"Breite Str. 29 Opern-Passagen, 50667 Köln, Germany",https://www.dille-kamille.de/laden/koln/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=koln,kundenservice@dille-kamille.de,0221 66999764,contacted
boutique fraukayser,Germany,Cologne,gift shop,"Maastrichter Str. 40-44, 50672 Köln, Germany",http://www.fraukayser.de/,boutique@fraukayser.de,0221 8232007,contacted
APROPOS The Concept Store,Germany,Cologne,concept store,"Mittelstraße 12, 50672 Köln, Germany",http://www.apropos-store.com/,service@apropos-store.com,0221 27251915,contacted
Coziness Concept Store,Germany,Cologne,concept store,"Maastrichter Str. 49, 50672 Köln, Germany",https://www.coziness.eu/,ccs@coziness.eutel,0163 3790536,
LOOK! Conzept Store,Germany,Cologne,concept store,"Pfeilstraße 46, 50672 Köln, Germany",http://www.look-conzept.de/,aninfo@look-conzept.de,0173 6787274,contacted
hella good - preloved fashion & concept store,Germany,Cologne,concept store,"Lütticher Str. 54, 50674 Köln, Germany",https://www.hellagood.de/,instagram@hellagood.de,,contacted
MGW Cologne,Germany,Cologne,concept store,"Händelstraße 53, 50674 Köln, Germany",http://www.mgw.cologne/,info@website.com,0221 27068530,
MATA Cologne,Germany,Cologne,concept store,"Flandrische Str. 6, 50674 Köln, Germany",http://www.mata-cologne.de/,mata@mata-cologne.de,0221 58475683,contacted
kiss the inuit Ethical Fashion for all of you,Germany,Cologne,concept store,"Schillingstraße 11, 50670 Köln, Germany",https://www.kisstheinuit.de/,koeln@kisstheinuit.de,0221 29895486,contacted
LANIUS Store Innenstadt,Germany,Cologne,concept store,"Apostelnstraße 6, 50667 Köln, Germany",https://www.lanius.com/de/stores/lanius-stores/innenstadt/,shop@lanius.com,0221 25099766,contacted
StudioECO-Fair Goods AGENCY & CONCEPT STORE,Germany,Cologne,concept store,"Kempener Str. 44, 50733 Köln, Germany",http://www.studio-eco.com/,laura@studio-eco.com,0173 5609835,contacted
QuestHub!,Germany,Frankfurt,board game store,"Gutleutstraße 294, 60327 Frankfurt am Main, Germany",https://questhub-frankfurt.myshopify.com/,questhubfrankfurt@gmail.comoder,069 76890877,
Playce - die Spiele-Location,Germany,Frankfurt,board game store,"Kiesstraße 27, 60486 Frankfurt am Main, Germany",https://playce.rocks/,frankfurtgetintouch@playce.rocks,,contacted
Elbenwald,Germany,Frankfurt,game shop,"Zeil 106, 60313 Frankfurt am Main, Germany",https://www.elbenwald.de/Elbenwald-Store-Frankfurt,e-mailinfo@elbenwald.de,069 21658817,contacted
