name,country,city,type,address,website,email,phone,status
's Fachl Salzburg,Austria,Salzburg,gift shop,"Kaigasse 13, 5020 Salzburg, Austria",https://www.fachl.at/salzburg,salzburg@fachl.at,0660 1925697,contacted
ZERUM Lifestyle Salzburg,Austria,Salzburg,concept store,"Wolf-Dietrich-Straße 4, 5020 Salzburg, Austria",https://www.zerum.store/,onlineshop@zerum.store,0676 4407570,contacted
Feinerlei | Concept Store,Austria,Salzburg,concept store,"Sigmund-Haffner-Gasse 6, 5020 Salzburg, Austria",http://www.feinerlei.at/,office@feinerlei.at,0662 840243,contacted
Feinerlei Concept Store Men • Salzburg,Austria,Salzburg,concept store,"Alter Markt 11, 5020 Salzburg, Austria",https://www.feinerlei.at/,office@feinerlei.at,0662 842080,contacted
windsor. Store Salzburg,Austria,Salzburg,concept store,"Sigmund-Haffner-Gasse 9, 5020 Salzburg, Austria",https://windsor.de/at/,service.at@windsor.de,0662 841636,contacted
WOW inStyle,Austria,Salzburg,concept store,"Griesgasse 6, 5020 Salzburg, Austria",https://www.wowinstyle.at/,fashion@wowinstyle.at,0662 265496,contacted
Diva by Makole,Austria,Salzburg,concept store,"Sigmund-Haffner-Gasse 5, 5020 Salzburg, Austria",https://www.diva-salzburg.com/,store@diva-salzburg.com,0662 848073,contacted
room with a view store,Austria,Salzburg,concept store,"Europastraße 1/Top044, 5020 Salzburg, Austria",http://www.roomwithaview.at/,office@roomwithaview.at,0664 4587464,contacted
Little Emma,Austria,Salzburg,concept store,"Goldgasse 19/3, 5020 Salzburg, Austria",http://nina-jo.com/,info@nina-jo.com,,contacted
"Das Brett - Drinks, Food, Boardgames",Austria,Innsbruck,board game store,"Mariahilfstraße 12, 6020 Innsbruck, Austria",http://dasbrett.bar/,info@dasbrett.barumsatzsteuer,,
Carolines SPIEL-ART,Austria,Innsbruck,board game store,"Stiftgasse 6, 6020 Innsbruck, Austria",http://www.spiel-art.com/,info@spiel-art.com,0512 560407,contacted
Games2Game,Austria,Innsbruck,board game store,"Hanneburgerstraße 13, 6111 Volders, Austria",https://www.games2game.at/,office@games2game.at,0660 7605069,contacted
TYROLIA BOOK · PAPER INNSBRUCK,Austria,Innsbruck,board game store,"Maria-Theresien-Straße 15, 6020 Innsbruck, Austria",http://www.tyrolia.at/,tyrolia@tyrolia.at,0512 2233,contacted
Arts & Crafts Mangott Hans,Austria,Innsbruck,board game store,"Innrain 26, 6020 Innsbruck, Austria",https://www.mangott.at/,info@mangott.at,0512 563817,contacted
E&R Games,Austria,Innsbruck,board game store,"Franz-Baumann-Weg 22/18, 6020 Innsbruck, Austria",https://er-games.shop/,office@er-games.at,0720 519517,contacted
Tingting Asiamarkt Innsbruck,Austria,Innsbruck,Japanese store,"Erlerstraße 4, 6020 Innsbruck, Austria",https://www.tingting.at/,asiamarkt.voels@tingting.at,0676 83289104,contacted
Nippon-Ya 日本屋 | Japanmarkt,Austria,Innsbruck,Japanese store,"Faulmanngasse 5, 1040 Wien, Austria",http://www.nipponya.at/,office@nippon-ya.at,01 5861084,contacted
Guuzen Ramen | Izakaya,Austria,Innsbruck,Japanese store,"Höttinger G. 6, 6020 Innsbruck, Austria",https://www.guuzen.at/,info@guuzen.at,,contacted
"Resort Innsbruck, Concept Store",Austria,Innsbruck,Japanese store,"Erlerstraße 10, 6020 Innsbruck, Austria",https://www.resort-innsbruck.com/,info@resort-innsbruck.com,0512 567232,contacted
Namaste Indische Lebensmittel,Austria,Innsbruck,Japanese store,"Brixner Str. 4, 6020 Innsbruck, Austria",https://www.namaste.tirol/,namasteshop2023tirol@yahoo.com,0676 4830231,contacted
