name,country,city,type,address,website,email,phone,status
Pekin,Bulgaria,Varna,Japanese store,"Varna CenterOdesos, bul. ""Tsar Osvoboditel"" 41, 9000 Varna, Bulgaria",http://www.asianfood.bg/,asianfood.bg@abv.bg,087 887 8055,contacted
Sushi Box Levski ( Суши Варна ),Bulgaria,Varna,Japanese store,"LevskiPrimorski, LevskiPrimorski, ul. ""Mir"" 33, 9010 Varna, Bulgaria",https://sushibox.bg/,infosushiboxvarna@gmail.com,0700 40 005,contacted
Japan Clima,Bulgaria,Varna,Japanese store,"Varna, ul. Prof. Frederik J. Kyuri 51, ent. Г, Varna CenterOdesos, 9000 Varna, Bulgaria",http://japanclima.com/pages/%D0%9A%D0%9E%D0%9D%D0%A2%D0%90%D0%9A%D0%A2%D0%98-6.html,japanclima@gmail.com,052 910 363,contacted
KARE shop-in-shop Varna,Bulgaria,Varna,Japanese store,"Northern Industrial ZoneMladost, bul. ""Slivnitsa"" 160, 9009 Varna, Bulgaria",http://www.mebeli.kamko.bg/kare/,online@kamko.bg,089 027 7122,contacted
Ramen Station,Bulgaria,Varna,Japanese store,"Varna CenterOdesosOdesos, ul. ""Doctor Lyudvig Zamenhof"" 10, 9000 Varna, Bulgaria",https://ramenstation-varna.com/bg/,radulovaioni@gmail.com,088 935 0222,contacted
Стимо ЕООД - Авточасти за японски автомобили,Bulgaria,Varna,Japanese store,"VladislavovoMladost, ул. Васил Чекаларов 14, 9027 Varna, Bulgaria",http://oemjapanparts.com/,office@oemjapanparts.com,089 448 4248,contacted
asian food market,Bulgaria,Varna,Japanese store,"Varna CenterOdesos, bul. ""Tsar Osvoboditel"" 41, 9002 Varna, Bulgaria",https://asianfood.bg/,asianfood.bg@abv.bg,,contacted
Varnaklima Ltd,Bulgaria,Varna,Japanese store,"Varna CenterOdesos, ul. ""Aleksander Dyakovich"" 45, 9000 Varna, Bulgaria",http://varnaklima.com/,sales@varnaklima.com,089 915 4686,contacted
"""MG-tuning"" Ltd.",Bulgaria,Varna,hobby shop,"Пристанище Одесос ПБМ, Southern Industrial ZoneOdesos, 9000 Varna, Bulgaria",http://www.hobby-varna.com/,hobby.varna@gmail.com,088 880 5650,contacted
ЕМ АРТ Варна,Bulgaria,Varna,hobby shop,"Varna CenterOdesos, ul. ""Shipka"" 11, 9000 Varna, Bulgaria",https://www.emart.bg/magazini/emart-varna,galina.mateeva@emart.company,089 741 8780,contacted
"KRISIART - рамки за картини, АРТ материали",Bulgaria,Varna,hobby shop,"Varna CenterOdesos, ul. ""Shipka"" 19, 9000 Varna, Bulgaria",https://krisiart.com/,krisiart@abv.bg,088 931 5812,contacted
"Art, Home & Decor | Епоксидни смоли, Хоби, крафт и арт материали",Bulgaria,Varna,hobby shop,"g.k. Vladislav VarnenchikVladislav Varnenchik, zh.k. Vladislav Varnenchik 11 Партер, 9002 Varna, Bulgaria",https://arthdecor.com/,arthdoffice@gmail.com,052 580 172,contacted
ХИПЕРИОН АРТ,Bulgaria,Varna,hobby shop,"Varna CenterOdesos, ul. ""Professor Marin Drinov"" 42 Б, 9000 Varna, Bulgaria",http://www.hyperionart.com/,office@hyperionart.com,088 673 5662,contacted
KEPT LTD,Bulgaria,Varna,hobby shop,"g.k. Lozenets, ul. ""Bigla"" 24, 1407 Sofia, Bulgaria",http://www.sofiahobbystore.com/,office@sofiahobbystore.com,089 344 6004,contacted
Рамките.бг,Bulgaria,Varna,hobby shop,"Varna CenterOdesos, ul. ""Shipka"" 17, 9000 Varna, Bulgaria",http://www.ramkite.bg/,info@ramkite.bg,089 855 6061,contacted
ШантавоЕ - място за нестандартни подаръци,Bulgaria,Varna,gift shop,"Varna CenterOdesos, ul. ""Bratya Shkorpil"" 29, 9000 Varna, Bulgaria",https://shantavo.bg/,office@shantavo.bg,087 688 6602,contacted
Personalized gifts Art Gift,Bulgaria,Varna,gift shop,"g.k. TroshevoMladost, ul. ""Mladezhka"" 23, 9009 Varna, Bulgaria",https://www.art-gift.net/,office@art-gift.net,088 326 4380,contacted
Magazin Atrium,Bulgaria,Varna,gift shop,"Varna CenterOdesos, ul. ""Bratya Miladinovi"" 24, 9002 Varna, Bulgaria",http://www.atrium-new.com/,atriumnew@gmail.com,088 824 3779,contacted
Wild Art,Bulgaria,Varna,gift shop,"Mladost, ul. ""Akademik Andrei Saharov"" 2, 9009 Varna, Bulgaria",http://wildart.bg/,shop@wildart.bg,088 506 1413,contacted
Магазин за цветя Flower Dreams Варна - Букети и доставка на цветя,Bulgaria,Varna,gift shop,"Tsveten kvartalPrimorski, ul. ""Roza"" 9, 9010 Varna, Bulgaria",https://flowerdreamsbg.net/,office@flowerdreamsbg.net,088 339 9344,contacted
На Тъмно Варна,Bulgaria,Varna,gift shop,"Varna CenterOdesos, ul. ""Stefan Stambolov"" 2, 9000 Varna, Bulgaria",http://www.natamno.com/,contact@natamno.com,087 644 0596,contacted
Подаръци Фрея - онлайн магазин,Bulgaria,Varna,gift shop,"Southern Industrial ZoneOdesos, ul. ""Tsaribrod"" 92, 9000 Varna, Bulgaria",https://podaracionline.com/,info@podaracionline.com,089 560 4655,contacted
BLISS Boutique,Bulgaria,Varna,concept store,"Varna CenterOdesos, bul. ""Knyaz Boris I"" 13, 9000 Varna, Bulgaria",http://blissintimates.bg/,admin@blissintimates.bg,089 822 3322,contacted
Pinko Boutique Varna,Bulgaria,Varna,concept store,"Delta Planet Mall, VladislavovoMladost, bul. ""Slivnitsa"" 185, 9000 Varna, Bulgaria",http://www.shop.plmd.bg/,onlineshop@plmd.bg,089 642 3668,contacted
43.12 Concept,Bulgaria,Varna,concept store,"Varna CenterOdesos, ul. ""Voden"" 18, 9000 Varna, Bulgaria",http://4312.coffee/,hello@4312.coffeeconcept,089 822 4312,
Argento - сребърна бижутерия,Bulgaria,Varna,concept store,"Grand Mall, Mladost, ul. ""Akademik Andrei Saharov"" 2, 9009 Varna, Bulgaria",http://www.argento.bg/,info@argento.bg,089 563 3831,contacted
Cropp,Bulgaria,Varna,concept store,"VladislavovoMladost, bul. ""Slivnitsa"" 185, 9009 Varna, Bulgaria",https://www.cropp.com/bg/bg/,support.bg@cropp.com,089 553 5779,contacted
Board Game Club Aurora,Bulgaria,Burgas,board game store,"g.k. Vazrazhdane, ul. ""Tsar Asen I"" 25, 8000 Burgas, Bulgaria",https://auroragameclub.com/,office@auroragameclub.comopens,,
Gplay Station Burgas,Bulgaria,Burgas,game shop,"g.k. Petko R. Slaveykov, zh.k. Slaveykov 160, 8005 Burgas, Bulgaria",http://www.gplay.bg/,service@gplay.bg,056 940 546,contacted
Monte Gaming Club,Bulgaria,Burgas,game shop,"Burgas Center, ul. ""Aleksandrovska"" 21, 8000 Burgas, Bulgaria",http://www.montecasino.com/,data-privacy@montecasino.com,088 506 2997,contacted
Kidex-KD / Кидекс-КД,Bulgaria,Burgas,toy store,"Northern Industrial Zone, ul. ""Odrin"" 7, 8001 Burgas, Bulgaria",https://kidex-bg.com/,kidex_ltd@abv.bg,089 431 8911,contacted
Anton Toys Beach Shop,Bulgaria,Burgas,toy store,"not Nessebar its in, Sunny beach, Слънчев Бряг, Nessebar, Слънчев Бряг, 8240 Свети Влас, Bulgaria",http://www.krisitoys.bg/,krisitoys90@gmail.com,098 884 5904,contacted
"КОРЕЙСКА КОЗМЕТИКА В БЪЛГАРИЯ ""ANKOREAN STORE"" Ltd",Bulgaria,Burgas,Japanese store,"Burgas Center, bul. ""Aleko Bogoridi"" 31, 8000 Burgas, Bulgaria",http://ankoreanstore.com/,info@ankoreanstore.com,088 777 4317,contacted
Sunnymarket,Bulgaria,Burgas,Japanese store,"g.k. Vazrazhdane, ul. ""William Gladstone"" 75, 8000 Burgas, Bulgaria",http://sunnymarket.bg/,office1@sunnymarket.bg,,contacted
АкваСпорт ЕООД,Bulgaria,Burgas,Japanese store,"Лазур блок 113Е, g.k. Lazur, 8000 Burgas, Bulgaria",https://akvasport.com/,shop.akvasport@gmail.com,088 483 8585,contacted
Fusion,Bulgaria,Burgas,Japan shop,"6, Northern Industrial Zone, bul. “Yanko Komitov” str, 8000 Burgas, Bulgaria",https://globalbrands.bg/,info@globalbrands.bg,089 249 7411,contacted
Магазин Болеро,Bulgaria,Burgas,Japan shop,"g.k. Izgrev, ж.к. Изгрев бл. 101, 8008 Burgas, Bulgaria",https://www.cba.bg/,office@cba.bg,089 303 6196,contacted
