name,country,city,type,address,website,email,phone,status
Orion Store Duisburg-Altstadt - Mit extra Fetish-Shop,Germany,Duisburg,toy store,"Steinsche G. 29, 47051 Duisburg, Germany",https://www.orion-store.de/,zentrale@orion-store.de,0203 98571230,
Woolworth,Germany,Duisburg,toy store,"Königstraße 72, 47051 Duisburg, Germany",https://woolworth.de/stores/store/1009-duisburg-koenigstrasse-72,info@woolworth.de,02303 5938200,
Bodo Albes Warenhandels GmbH,Germany,Duisburg,toy store,"Ruhrorter Str. 100, 47059 Duisburg, Germany",http://www.bodo-albes.de/,info@rock-your-web.de,0203 932750,
MEGAZOO Duisburg,Germany,Duisburg,toy store,"Albertstraße 6, 47059 Duisburg, Germany",https://www.megazoo.de/d-west/,info@megazoo.de,0203 932124,
ChoMUi,Germany,Duisburg,Japanese store,"Erlenstraße 86, 47055 Duisburg, Germany",https://www.cho-mui.de/,info@cho-mui.de,0203 39240366,
Hanaro Markt,Germany,Duisburg,Japanese store,"Immermannstraße 45C, 40210 Düsseldorf, Germany",http://www.hanaromarkt.de/,info@hanaromarkt.de,,
Zaki Asian Foods,Germany,Duisburg,Japanese store,"Universitätsstraße 40, 47051 Duisburg, Germany",http://zakiasianfoods.de/,zakiasianfoods@gmail.com,01522 1839089,
Japan Plaza (Shochiku),Germany,Duisburg,Japanese store,"Immermannstraße 15, 40210 Düsseldorf, Germany",https://japanplaza-shop.de/,online@japanfoodexpress.de,0211 365959,
idee.,Germany,Duisburg,hobby shop,"Königstraße 48 FORUM, 47051 Duisburg, Germany",https://www.idee-shop.com/bastelladen-duisburg/,service@idee-shop.com,0203 71870204,
HOBBYmade,Germany,Duisburg,hobby shop,"Concordiastraße 32, 46049 Oberhausen, Germany",http://www.hobbymade.de/,info@hobbymade.de,0208 201330,
Farbklecks Inh. Moritz Besel,Germany,Duisburg,hobby shop,"Friedrich-Wilhelm-Straße 75, 47051 Duisburg, Germany",https://www.farbklecks.de/,mail@farbklecks.de,0203 2983700,
Thomas Tillmann Hobby Zoo,Germany,Duisburg,hobby shop,"Neudorfer Str. 205, 47057 Duisburg, Germany",http://www.hobbyzoo-neudorf.de/,info@hobbyzoo-neudorf.de,0203 358701,
Askari Sport GmbH - Angel- und Jagdbedarf,Germany,Duisburg,hobby shop,"Duissernstr. 10-12, 47051 Duisburg, Germany",https://www.angelsport.de/fachmaerkte/duisburg/,service@angelsport.de,0203 349329,
Nanu-Nana,Germany,Duisburg,gift shop,"Forum Duisburg, Königstraße 48, 47051 Duisburg, Germany",https://unternehmen.nanu-nana.de/filiale/duisburg-forum-duisburg-koenigstrasse-48,info@nanu-nana.de,0203 3467978,
Forum Duisburg,Germany,Duisburg,gift shop,"Königstraße 48, 47051 Duisburg, Germany",https://forum-duisburg.klepierre.de/,ks_marketingdigital@klepierre.com,0203 3469000,
ASIARTIS Schönes & Altes aus aller Welt,Germany,Duisburg,gift shop,"Kaßlerfelder Str. 50 A, 47059 Duisburg, Germany",https://www.asiartis.de/,info@asiartis.de,0203 702288,
