name,country,city,type,address,website,email,phone,status
Paspaley Pearls,Australia,Darwin,gift shop,"19 The Mall, Darwin City NT 0800",https://www.paspaley.com,customercare@paspaley.com.au,0889825555,
The Darwin Museum Shop,Australia,Darwin,gift shop,"19 Conacher St, Fannie Bay NT 0820",https://www.magnt.net.au,info@magnt.net.au,0889998201,
Mindil Beach Sunset Market Stalls,Australia,Darwin,gift shop,"Maria Liveris Dr, The Gardens NT 0820",https://www.mindil.com.au,admin@mindil.com.au,0419857907,
Darwin Art Gallery Shop,Australia,Darwin,design shop,"19 Conacher St, Fannie Bay NT 0820",https://www.magnt.net.au,info@magnt.net.au,0889998201,
Fantasy World,Australia,Darwin,fantasy shop,"Shop 22, Casuarina Square, 247 Trower Rd, Casuarina NT 0810",https://www.fantasyworld.com.au,orders@fantasyworld.com.au,0889271111,
Sushi Edo,Australia,Toowoomba,sushi restaurant,"Grand Central Shopping Centre, Shop 2038/27 Duggan St, Toowoomba City QLD 4350",https://sushiedo.com.au,enquiries@sushiedo.com.au,(07) 4638 5555,
The Reject Shop,Australia,Toowoomba,novelty store,"Grand Central Shopping Centre, Shop 1010, Margaret St, Toowoomba City QLD 4350",https://www.rejectshop.com.au,service@rejectshop.com.au,0746383333,
Sushi Bar,Australia,Toowoomba,sushi restaurant,"890 James St, Toowoomba City QLD 4350",https://www.sushibar.com.au,sale@profit.com.au,(07) 4632 8888,
Sweet Fern Fragrance Boutique,Australia,Ballarat,concept store,"104 Armstrong St N, Ballarat Central VIC 3350",https://www.sweetfern.com.au,hello@sweetfern.com.au,(03) 5331 1111,
The Paper Store,Australia,Ballarat,design shop,"25 Armstrong St N, Ballarat Central VIC 3350",https://www.thepaperstore.com.au,hello@thepaperstore.com.au,(03) 5332 4444,
The Book Bird,Australia,Ballarat,bookstore,"15 Main Rd, Ballarat VIC 3350",https://www.thebookbird.com.au,info@thebookbird.com.au,(03) 5331 7777,
Bendigo Pottery,Australia,Bendigo,design shop,"146 Midland Hwy, Epsom VIC 3551",https://www.bendigopottery.com.au,info@bendigopottery.com.au,0354484444,
Golden Dragon Museum Gift Shop,Australia,Bendigo,Asian lifestyle store,"1-11 Bridge St, Bendigo VIC 3550",https://goldendragonmuseum.org,info@goldendragonmuseum.org,0354415044,
The Games Laboratory Bendigo,Australia,Bendigo,geek culture shop,"128 Mitchell St, Bendigo VIC 3550",https://www.gameslab.com.au,xprsocial@games-lab.com.au,0354416666,
Creative Hands,Australia,Bendigo,design shop,"44 Mitchell St, Bendigo VIC 3550",https://www.creativehands.com.au,creativehandsaustralia@gmail.com,0354477777,
Fantasy World,Australia,Bendigo,fantasy shop,"82 Lyttleton Terrace, Bendigo VIC 3550",https://www.fantasyworld.com.au,orders@fantasyworld.com.au,0354599999,
Geek Haven,Australia,Bendigo,geek culture shop,"76 Lyttleton Terrace, Bendigo VIC 3550",https://www.geekhaven.com.au,info@geekhaven.com.au,0354544444,
The Spotted Quoll Studio,Australia,Launceston,Design shop,"63-65 George St, Launceston TAS 7250",https://thespottedquoll.com.au,launceston@thespottedquoll.com.au,(03) 6334 0555,
Design Tasmania,Australia,Launceston,Design shop,"Corner of Brisbane and Tamar Streets, Launceston TAS 7250",https://designtasmania.com.au,info@designtasmania.com.au,(03) 6331 5506,
Sushi Edo Launceston,Australia,Launceston,sushi restaurant,"55 Charles St, Launceston TAS 7250",https://sushiedo.com.au,enquiries@sushiedo.com.au,0363343333,
Petrarch's Bookshop,Australia,Launceston,Bookstore,"89 Brisbane St, Launceston TAS 7250",https://petrarchs.com.au,info@petrarchs.com.au,(03) 6331 8088,
Mind Games Launceston,Australia,Launceston,Board Game and Puzzle Store,"75 Brisbane St, Launceston TAS 7250",https://mindgames.com.au,leightonhipkins@gmail.com,(03) 6331 6666,
The Games Cube,Australia,Launceston,Tabletop and Hobby Store,"150 St John St, Launceston TAS 7250",https://thegamescube.com.au,info@thegamescube.com,(03) 6334 0000,
