name,country,city,type,address,website,email,phone,status
Remedy Entertainment,Finland,Espoo,game shop,"Luomanportti 3, 02200 Espoo, Finland",http://remedygames.com/,press@remedygames.com,09 4355040,contacted
Zicco,Finland,Espoo,toy store,"Fredrikinkatu 35, 00120 Helsinki, Finland",http://www.zicco.fi/,info@zicco.fi,040 0808188,contacted
FLEA lelukauppa,Finland,Espoo,toy store,"FLEA Lelukauppa, Sturenkatu 40, 00550 Helsinki, Finland",https://www.flea.fi/,flea.lelukauppa@gmail.com,046 5676754,contacted
Nallekauppa Little Teddy Shop,Finland,Espoo,toy store,"Merimiehenkatu 10, 00150 Helsinki, Finland",https://nallekauppa.fi/,asiakaspalvelu@nallekauppa.fi,040 2217708,contacted
Extreme Toys Oy,Finland,Espoo,toy store,"Kirkkoharju 9 B, 02330 Espoo, Finland",http://www.extremetoys.fi/,info@extremetoys.fi,040 5855429,contacted
Tokyokan,Finland,Espoo,Japanese store,"Annankatu 24, 00100 Helsinki, Finland",https://tokyokan.fi/,info@tokyokan.fi,09 6225553,contacted
Jasmine Asian Market,Finland,Espoo,Japanese store,"Kirkkojärventie 10 C, 02770 Espoo, Finland",https://jasminemarket.fi/,info@jasminemarket.fi,040 7428117,contacted
Asian Food Market,Finland,Espoo,Japanese store,"Kirstinmäki 5, 02760 Espoo, Finland",http://www.asianfoodmarket.fi/,info@asianfoodmarket.fi,040 5624671,contacted
"GC Asian Market Leppävaara, Oy Golden Crop Ab 佳禾",Finland,Espoo,Japanese store,"Konstaapelinkatu 4, 02650 Espoo, Finland",https://gcsupermarket.fi/,sales@goldencrop.fi,040 0771870,contacted
Kamppi Helsinki,Finland,Espoo,Japanese store,"Urho Kekkosen katu 1, 00100 Helsinki, Finland",https://www.kamppihelsinki.fi/,tavarasailytys@htp-palvelut.com,040 5670939,contacted
Kotomart Asian Store Pikku-Huopalahti,Finland,Espoo,Japanese store,"Korppaanmäentie 4, 00300 Helsinki, Finland",https://www.kotomart.fi/,info@kotomart.fi,041 3171313,contacted
Kiina Market,Finland,Espoo,Japan shop,"Kauppamiehentie 1, 02100 Espoo, Finland",http://kiinamarket.cn/,info@alsosoft.cn,041 7417929,contacted
Hobby Point,Finland,Espoo,hobby shop,"Kaisaniemenkatu 7, 00100 Helsinki, Finland",http://www.hobbypoint.fi/,hobby@hobbypoint.fi,09 47801997,contacted
Hobbyfactory Oy,Finland,Espoo,hobby shop,"Vanha Porvoontie 231 B-Talo , C1-rappu, 3krs, 01380 Vantaa, Finland",http://www.hobbyfactory.fi/,info@hobbyfactory.fi,044 5444595,contacted
Tieto-Nikkari Oy,Finland,Espoo,hobby shop,"Ruoholahdenkatu 20, 00180 Helsinki, Finland",https://www.tietonikkari.fi/kauppa/,myynti@tietonikkari.fipuhelin,050 3000813,
Printec Ase,Finland,Espoo,hobby shop,"Hiojankuja 2b, 02780 Espoo, Finland",https://www.printecase.fi/,kauppa@printecase.fi,050 3703360,contacted
