name,country,city,type,address,website,email,phone,status
Madness Games & Comics,United States,Dallas,Comic & Game Shop,"3000 Custer Rd #310, Plano, TX 75075",https://www.madnessgames.com,sales@madnessgames.com,(972) 943-8135,
The Toy Maven - Preston Hollow,United States,Dallas,Toy Store,"6025 Royal Lane, Ste 223, Dallas, TX 75230",https://thetoymaven.com,southlake@thetoymaven.com,(214) 265-9971,
The Toy Maven - Park Cities,United States,Dallas,Toy Store,"5600 W Lovers Lane, Ste 123, Dallas, TX 75209",https://thetoymaven.com,southlake@thetoymaven.com,(469) 250-7426,
Boardwalk Games,United States,Dallas,Game Shop,"2810 E Trinity Mills Rd STE 184, Carrollton, TX 75006",https://boardwalk-games.com,info@boardwalk-games.com,(972) 810-0182,
We Are 1976,United States,Dallas,Gift Shop & Print Studio,"313 N. Bishop Avenue, Dallas, TX 75208",https://weare1976.com,hello@weare1976.com,(214) 821-1976,
Mosaic Makers Collective,United States,Dallas,Gift Shop & Artisan Collective,"410 N. Bishop Ave #103, Dallas, TX 75208",https://mosaicmakers.co,hello@mosaicmakers.co,(214) 428-6277,
Deep Vellum Books,United States,Dallas,Bookstore,"3000 Commerce Street, Dallas, TX 75226",https://deepvellum.com,admin@deepvellum.org,(972) 638-7741,
Interabang Books,United States,Dallas,Bookstore,"5600 W. Lovers Lane #142, Dallas, TX 75209",https://interabangbooks.com,carlos@interabangbooks.com,(214) 484-4289,
Bird's Bookstore,United States,Dallas,Bookstore,"6025 Royal Lane #207, Dallas, TX 75230",https://birdsbookstore.com,hello@birdsbookstore.com,(214) 628-2665,
Kinokuniya,United States,Dallas,Japanese Bookstore,"2540 Old Denton Road, Suite 114, Carrollton, TX 75006",https://usa.kinokuniya.com/stores-kinokuniya-carrollton,carrollton@kinokuniya.com,(214) 731-6800,
Teso Life,United States,Dallas,Japanese Lifestyle Store,"2540 Old Denton Road, Carrollton, TX 75006",https://tesolife.com,info@tesolife.com,(469) 289-6852,
Heroes & Champions Willow Glen,United States,San Jose,Comic Shop,"2050 Lincoln Ave, San Jose, CA 95125",https://heroesandchampionscomics.com,heroesandchampions@gmail.com,(408) 266-1103,
Guildhouse,United States,San Jose,Tabletop Cafe,"420 South First St, San Jose, CA 95113",https://guildhouse.gg,info@guildhouse.gg,,
Zonkey,United States,San Jose,Toy Store,"161 Jackson St, Suite 3, San Jose, CA 95112",https://www.sanjose.org,info@sanjose.org,(408) 372-7528,
Time Tunnel Toys,United States,San Jose,Toy Store,"San Jose, CA",https://timetunneltoys.com,timetunnelsj@gmail.com,(408) 809-4457,
Hicklebee's,United States,San Jose,Bookstore,"1378 Lincoln Ave, San Jose, CA 95125",https://www.hicklebees.com,ordering@hicklebees.com,(408) 292-8880,
Tokyo Japanese Lifestyle,United States,San Jose,Japanese Lifestyle Store,"2855 Stevens Creek Blvd #1293, San Jose, CA 95128",https://www.tokyojlsusa.com,info@ichitrading.com,(408) 557-0745,
San Jose Museum of Art Store,United States,San Jose,Design Shop,"110 S Market St, San Jose, CA 95113",https://sjmusart.org,info@sjmusart.org,(408) 271-6840,
Japanese American Museum of San Jose Gift Shop,United States,San Jose,Asian Lifestyle Store,"5 N 5th St, San Jose, CA 95112",https://www.jamsj.org,mail@jamsj.org,(408) 294-3138,
Makers Market,United States,San Jose,Design Shop,"377 Santana Row, Suite 1135, San Jose, CA 95128",https://makersmarket.us,hello@makersmarket.us,(408) 429-8433,
