name,country,city,type,address,website,email,phone,status
Rust Belt Books,United States,Buffalo,Bookstore,"415 Grant Street, Buffalo, NY 14213",https://rustbeltbooks.com,rustbeltbooks@gmail.com,(716) 885-9535,
Westside Stories Used Books,United States,Buffalo,Bookstore,"398 Grant Street, Buffalo, NY 14213",https://westsidestoriesbuffalo.com,westsidestoriesbflo@gmail.com,(716) 322-6469,
Unplugged Games Cafe,United States,Richmond,Tabletop Cafe,"1300 Sycamore Square Dr, Midlothian, VA 23113",https://unpluggedrva.com/,info@unpluggedrva.com,(804) 893-3793,
One Eyed Jacques,United States,Richmond,Board Game Store / Game Shop,"3104 W Cary St, Richmond, VA 23221",https://oneeyedjacques.com/,contact@oneeyedjacques.com,(804) 359-5163,
World of Mirth,United States,Richmond,Toy Store,"3005 W Cary St, Richmond, VA 23221",https://worldofmirth.com/,info@worldofmirth.com,(804) 353-8991,
Richmond Comix,United States,Richmond,Comic Shop,"9209 Midlothian Turnpike, North Chesterfield, VA 23235",https://richmondcomix.com/,richmix@richmondcomix.com,(804) 594-2845,
Modern Table Top Gaming,United States,Richmond,Game Shop,"15901 Route 1, South Chesterfield, VA 23834",https://moderntabletoprva.com/,moderntabletoprva@gmail.com,(804) 768-1314,
Shelf Life Books,United States,Richmond,Bookstore,"2913 W Cary St, Richmond, VA 23221",https://shelflifebooksrva.com,info@shelflifebooksrva.com,(804) 422-8066,
Book People,United States,Richmond,Bookstore,"10464 Ridgefield Pkwy, Henrico, VA 23233",https://bookpeoplerichmond.com,info@bookpeoplerichmond.com,(804) 288-4346,
All About Games,United States,Boise,Hobby & Game Store,"7079 West Overland Road, Boise, ID 83709",https://allaboutgames.com,info@aagboise.com,(208) 343-5653,
Captain Comics,United States,Boise,Comic & Hobby Shop,"1215 S Vista Ave, Boise, ID 83705",https://captain-comics.com,captain@captain-comics.com,(208) 345-6941,
G. Willikers Toy Merchant,United States,Boise,Toy Store,"1508 N 13th St, Boise, ID 83702",https://www.ggwillikers.com,toys@ggwillikers.com,(208) 342-2227,
Merlyn's Comics and Games,United States,Spokane,Comic and Game Shop,"15 W Main Ave, Spokane, WA 99201",https://merlyns.biz,merlynsinspokane@gmail.com,(509) 624-0957,
The Gamer's Haven,United States,Spokane,Hobby and Game Shop,"1403 W Broadway Ave, Suite 101, Spokane, WA 99201",https://thegamershaven.net,thegamershaven@thegamershaven.net,(509) 443-5992,
Bear Totem Table & Tankard,United States,Spokane,Tabletop Cafe,"5016 N Market St, 2nd Floor, Spokane, WA 99217",https://beartotemspokane.com,beartotemspokane@gmail.com,(509) 953-0652,
Ziora's Clubhouse,United States,Spokane,Trading Card Shop,"10414 W US Hwy 2, Suite 3, Spokane, WA 99224",https://ziorasclubhouse.com,gale@ziorasclubhouse.com,(509) 862-4109,
Giant Nerd Books,United States,Spokane,Independent Bookstore,"607 W Garland Ave, Spokane, WA 99205",https://www.giantnerdbooks.com/,giantnerdbooks@gmail.com,(509) 868-0420,
Jupiter's Eye Book Cafe,United States,Spokane,Bookstore & Cafe,"411 W 1st Ave, Suite 101, Spokane, WA 99201",https://www.jupiterseyebookcafe.com/,jupiterseyebookcafe@gmail.com,(509) 816-3942,
Kizuri,United States,Spokane,Fair Trade Gift Shop,"35 W Main Ave, Suite 100, Spokane, WA 99201",https://shopkizuri.com/,jillian@shopkizuri.com,(509) 464-7677,
Page 42 Bookstore,United States,Spokane,Independent Bookstore,"3010 N Crestline St, Spokane, WA 99207",https://page42bookstore.com/,page42spokane@gmail.com,(509) 202-2551,
The 15% Board Game Cafe,United States,Tacoma,Board Game Cafe,"3518 6th Ave, Tacoma, WA 98406",https://15percentbgcafe.com,15percentbgcafe@gmail.com,(253) 301-1952,
Stargazer Comics,United States,Tacoma,Comic Shop,"2610 6th Ave, Tacoma, WA 98404",https://stargazercomics.com,stargazercomics@gmail.com,(253) 310-6996,
Stocklist Goods & Gifts,United States,Tacoma,Gift Shop,"1934 Pacific Ave, Tacoma, WA 98402",https://stocklistgoods.com,liz@stocklistgoods.com,(253) 720-0062,
King's Books,United States,Tacoma,Bookstore,"218 St Helens Ave, Tacoma, WA 98402",https://kingsbookstore.com,books@kingsbookstore.com,(253) 272-8801,
Shelf Indulgence,United States,Tacoma,Bookstore,"2607 6th Ave, Tacoma, WA 98406",https://shelfindulgence.shop,contact@shelfindulgence.store,N/A,
Hi-Voltage Records & Books,United States,Tacoma,Bookstore / Record Store,"2714 6th Ave, Tacoma, WA 98406",https://hivoltagerecords.com,info@hivoltagerecords.com,(253) 627-4278,
CM Games - Cedar Bluff,United States,Knoxville,Game and Hobby Store,"9119a Executive Park Drive, Knoxville, TN 37923",https://cardmonstergames.com/,cardmonstergames@gmail.com,(865) 531-9873,
CM Games - West Town,United States,Knoxville,Game and Hobby Store,"7600 Kingston Pike Suite 1436, Knoxville, TN 37923",https://cardmonstergames.com/,cardmonstergames@gmail.com,(865) 470-7774,
Nirvana Comics Knoxville,United States,Knoxville,Comic Book Store,"6709-B Kingston Pike, Knoxville, TN 37919",https://nirvanacomicsknoxville.com/,nirvanacomicsknox@gmail.com,(865) 200-5067,
