name,country,city,type,address,website,email,phone,status
Three Kingdoms Games,Canada,Markham,Board Game / Hobby Shop,"112 Main St N, Markham, ON L3P 1Y1, Canada",https://threekingdomsgames.com,hello@threekingdomsgames.com,905-554-6854,
Hearns Hobbies,Australia,Melbourne,Hobby and model shop,"295 Flinders St, Melbourne VIC 3000",https://www.hearnshobbies.com,hh@hearnshobbies.com,(03) 9614 3603,
Sachi Japanese Restaurant,Australia,Melbourne,Japanese restaurant,"179 Queen St, Melbourne VIC 3000",https://www.sachidon.com,kaiya@sachidon.com,0450 688 830,
Yugen Dining,Australia,Melbourne,Japanese restaurant,"605 Chapel St, South Yarra VIC 3141",https://yugendining.com.au,info@yugen.com.au,(03) 7000 3232,
Gameology,Australia,Melbourne,Board game and hobby shop,"12 Eileen Rd, Clayton South VIC 3169",https://www.gameology.com.au,contactus@gameology.com.au,(03) 9068 6040,
Vault Games Brisbane City,Australia,Brisbane,Board Game Store / Tabletop Cafe,"LG/62 Queen St, Brisbane City, QLD 4000, Australia",https://vaultgames.com.au/,orders@vaultgames.com.au,+61 7 3211 5472,
Tactics,Australia,Perth,Board Game and Hobby Shop,"119 Barrack St, Perth WA 6000",https://tactics.net.au,tactics@tacticswa.com.au,,
Stefen's Books,Australia,Perth,Bookstore,"Shop 2, 431 Murray Street, Perth WA 6000",https://stefensbooks.com.au,stefen@stefensbooks.com.au,,
Mega Culture,Australia,Perth,Anime and Hobby Shop,"Westfield Booragoon, Perth WA",https://megaculture.com.au,sales@megaculture.com.au,0430 960 112,
Good Games North,Australia,Perth,Board Game and Hobby Shop,"3/22 Franklin Lane, Joondalup WA 6027",https://goodgames.com.au,shop@goodgames.com.au,(08) 9402 4106,
Ichirin Japanese Food,Australia,Perth,Omakase Restaurant,"Leeming, WA",https://ichirin.com.au,shiro@ichirin.com.au,(08) 9310 8255,
Hobby Mania,Australia,Perth,Hobby Shop,"Perth, WA",https://hobbymania.com.au,sales@hobbymania.com.au,,
Imprints Booksellers,Australia,Adelaide,Bookstore,"107 Hindley Street, Adelaide, SA 5000",https://www.imprints.com.au/,books@imprints.com.au,(08) 8231 4454,
Orchard Bookshop,Australia,Adelaide,Bookstore,"Shop 26, Adelaide Arcade, Adelaide, SA 5000",https://orchardbookshop.com.au/,hello@orchardbookshop.com.au,Not available,
Dillons Bookshop,Australia,Adelaide,Bookstore,"160-166 The Parade, Norwood, SA 5067",https://dillonsbookshop.com.au/,books@dillonsbookshop.com.au,(08) 8331 0946,
Shuffled Local Game Store,Australia,Adelaide,Game Shop,"538 Goodwood Rd, Daw Park, SA 5041",https://shuffled.com.au/,salisbury@shuffled.com.au,0428 075 305,
Table Top Warfare,Australia,Adelaide,Game Shop,"1/189-211 Pirie St, Adelaide, SA 5000",https://tabletopwarfare.com.au/,info@tabletopwarfare.com.au,0432 001 889,
The Lost Dice,Australia,Adelaide,Tabletop Cafe,"111 King William St, Adelaide, SA 5000",https://www.thelostdice.com/,play@thelostdice.com,(08) 8310 0208,
Shōbōsho,Australia,Adelaide,Japanese Restaurant,"17 Leigh Street, Adelaide, SA 5000",https://shobosho.com.au/,eat@shobosho.com.au,(08) 8366 2224,
Ginza Miyako,Australia,Adelaide,Japanese Restaurant,"Level 1, Stamford Plaza Hotel, 150 North Terrace, Adelaide, SA 5000",https://ginzamiyako.com.au/,info@ginzamiyako.com.au,0403 296 664,
Akimitsu Australia,Australia,Adelaide,Japanese Restaurant,"Shop 2, 62-68 Hindley St, Adelaide, SA 5000",https://akimitsu.com.au/,admin@akimitsu.com.au,(08) 8410 9620,
Good Games Gold Coast,Australia,Gold Coast,Hobby Shop / Game Store,"501 Olsen Ave, Ashmore, QLD 4214",https://goodgames.com.au,shop@goodgames.com.au,Not available,
Big B Books,Australia,Gold Coast,Bookstore,"Shop 16, Big B Arcade, 50 James St, Burleigh Heads, QLD 4220",https://www.bigbbooks.com.au,info@bigbbooks.com.au,(07) 5535 5877,
Good Games Newcastle,Australia,Newcastle,Board game and hobby shop,"72 Broadmeadow Road, Broadmeadow NSW 2292",https://www.goodgames.com.au/,shop@goodgames.com.au,(02) 4023 8664,
MiiO,Australia,Newcastle,Design and lifestyle shop,"3 Elizabeth Street, Tighes Hill NSW 2297",https://miiostore.com.au/,nina@miiostore.com.au,0417 868 373,
Q's Books,Australia,Newcastle,Bookstore,"115 Beaumont Street, Hamilton NSW 2303",https://www.qsbooks.com.au/,info@qsbooks.com.au,(02) 4961 0222,
