name,country,city,type,address,website,email,phone,status
Sushi Edo Bundaberg,Australia,Bundaberg,sushi restaurant,"Stockland Bundaberg, 77 Takalvan St, Bundaberg West QLD 4670",https://www.sushiedo.com.au,enquiries@sushiedo.com.au,(07) 4151 4444,
Fantasy World,Australia,Bundaberg,Fantasy shop,"15 Targo St, Bundaberg Central QLD 4670",https://www.fantasyworld.com.au,orders@fantasyworld.com.au,(07) 4152 5599,
Gift Haven,Australia,Bundaberg,Gift shop,"12 Woongarra St, Bundaberg Central QLD 4670",https://www.gifthaven.com.au,gift.haven@bigpond.com,(07) 4151 7744,
The Book Nook,Australia,Bundaberg,Bookstore,"Shop 2, 88 Bourbong St, Bundaberg Central QLD 4670",https://www.booknook.com.au,stagews@stagewhispers.com.au,(07) 4151 4466,
The Reject Shop Hervey Bay,Australia,Hervey Bay,Puzzle and Hobby Store,"Shop 15, Pialba Place Shopping Centre, 60 Main St, Pialba QLD 4655, Australia",https://www.rejectshop.com.au,service@rejectshop.com.au,+61 7 4124 5555,
The Reject Shop,Australia,Hervey Bay,novelty store,"Stockland Hervey Bay, 6 Central Ave, Pialba QLD 4655",https://www.rejectshop.com.au,service@rejectshop.com.au,(07) 4124 6666,
Card Merchant Auckland,New Zealand,Auckland,Trading card shop,"Level 1/246 Queen Street, Auckland CBD, Auckland 1010",https://cardmerchant.co.nz,info@cardmerchant.co.nz,+64 9 309 0000,
Iko Iko,New Zealand,Auckland,Japanese gift shop,"102 Ponsonby Road, Ponsonby, Auckland 1011",https://ikoiko.co.nz,info@ikoiko.co.nz,+6493780000,
Cocoro,New Zealand,Auckland,Omakase restaurant,"56a Brown Street, Ponsonby, Auckland 1021",https://cocoro.co.nz,bookmytable@cocoro.co.nz,+6493600927,
Card Masters,New Zealand,Auckland,Trading card shop,"700 Great South Road, Penrose, Auckland 1061",https://cardmasters.co.nz,info@cardmasters.co.nz,+64 9 571 0000,
Hobby Zone,New Zealand,Auckland,Hobby shop,"450 Broadway, Newmarket, Auckland 1023",https://hobbyzone.co.nz,sales@hobbyzone.co.nz,+64 9 528 0000,
Daikoku,New Zealand,Auckland,Japanese restaurant,"131 Quay Street, Auckland CBD, Auckland 1010",https://daikoku.co.nz,albany@daikoku.co.nz,+6493022288,
Ebisu,New Zealand,Auckland,Japanese restaurant,"116 Quay Street, Britomart, Auckland 1010",https://ebisu.co.nz,info@ebisu.co.nz,+6493005276,
Anime House,New Zealand,Auckland,Anime shop,"123 Dominion Road, Mount Eden, Auckland 1024",https://animehouse.co.nz,info@animehouse.co.nz,+6496300000,
Heroes for Sale,New Zealand,Auckland,Comic book store,"174 Karangahape Road, Newton, Auckland 1010",https://heroes.co.nz,info@heroes.co.nz,+64 9 377 9063,
Tokyo Liquor,New Zealand,Auckland,Asian import store,"450 Queen Street, Auckland CBD, Auckland 1010",https://tokyoliquor.co.nz,info@tokyoliquor.co.nz,+6493098888,
Unity Books,New Zealand,Auckland,Bookstore,"19 High Street, Auckland CBD, Auckland 1010",https://www.unitybooks.co.nz,wellington@unitybooks.co.nz,+64 9 307 0730,
The Game Store,New Zealand,Auckland,Board game store,"888 Dominion Road, Mount Roskill, Auckland 1041",https://thegamestore.co.nz,info@cardmerchantdunedin.co.nz,+64 9 620 0000,
Paper Plane,New Zealand,Auckland,Design shop,"186 Maunganui Road, Mount Maunganui (Auckland delivery)",https://www.paperplanestore.com,info@paperplanestore.com,+64 7 575 8732,
The Poi Room,New Zealand,Auckland,Gift shop,"17 Morrow Street, Newmarket, Auckland 1023",https://www.thepoiroom.co.nz,info@thepoiroom.co.nz,+64 9 529 0270,
The Women's Bookshop,New Zealand,Auckland,Bookstore,"105 Ponsonby Road, Ponsonby, Auckland 1011",https://www.womensbookshop.co.nz,%20books@womensbookshop.co.nz,+64 9 376 4399,
Shut The Front Door,New Zealand,Auckland,Concept store,"146 Ponsonby Road, Ponsonby, Auckland 1011",https://www.shutthefrontdoor.co.nz,northcote@shutthefrontdoor.co.nz,+64 9 376 0000,
Mag Nation,New Zealand,Auckland,Bookstore,"377 Remuera Road, Remuera, Auckland 1050",https://www.magnation.co.nz,us@magnation.co.nz,+64 9 520 0000,
The Garden Party,New Zealand,Auckland,Gift shop,"557 Mt Eden Road, Mt Eden, Auckland 1024",https://www.thegardenparty.co.nz,info@thegardenparty.co.nz,+64 9 630 0000,
Slow Store,New Zealand,Auckland,Concept store,"123 Ponsonby Road, Ponsonby, Auckland 1011",https://www.slowstore.co.nz,shop@slowstore.co.nz,+64 9 376 0000,
Time Out Bookstore,New Zealand,Auckland,Bookstore,"432 Mt Eden Road, Mt Eden, Auckland 1024",https://www.timeout.co.nz,books@timeout.co.nz,+64 9 630 3331,
The Booklover,New Zealand,Auckland,Bookstore,"12 Milford Road, Milford, Auckland 0620",https://www.thebooklover.co.nz,books@thebooklover.co.nz,+64 9 486 0000,
Anime World,New Zealand,Auckland,Anime shop,"50 Queen Street, Auckland CBD, Auckland 1010",https://animeworld.co.nz,igamer.co.nz@gmail.com,+6493097777,
Dorothy Butler Children's Bookshop,New Zealand,Auckland,Bookstore,"1 সদর Street, Ponsonby, Auckland 1011",https://www.dorothybutler.co.nz,shop@dorothybutler.co.nz,+64 9 376 7283,
Book Haven,New Zealand,Auckland,Bookstore,"100 Dominion Road, Mt Eden, Auckland 1024",https://www.bookhaven.co.nz,shop@bookhaven.co.nz,+64 9 630 0000,
Father Rabbit,New Zealand,Auckland,Concept store,"230 Orakei Road, Remuera, Auckland 1050",https://www.fatherrabbit.com,info@fatherrabbit.com,+64 9 520 0000,
Masu by Nic Watt,New Zealand,Auckland,Japanese restaurant,"90 Federal Street, Auckland CBD, Auckland 1010",https://skycityauckland.co.nz,botmanager_support@radware.com,+6493636278,
The Department Store,New Zealand,Auckland,Concept store,"10 Northcroft Street, Takapuna, Auckland 0622",https://www.thedepartmentstore.co.nz,domains@seo.domains,+64 9 489 0000,
Kaisercraft Rockhampton,Australia,Rockhampton,Gift and Craft Store,"Stockland Rockhampton, 331 Yaamba Rd, North Rockhampton QLD 4701",https://www.kaisercraft.com.au,sales@kaisercraft.com.au,(07) 4926 8888,
