name,country,city,type,address,website,email,phone,status
Bungalow GmbH & Co. KG,Germany,Stuttgart,concept store,"Stiftstraße 1A, 70173 Stuttgart, Germany",https://bungalow.store/,online@bungalow.store,0711 2202000,
greenality,Germany,Stuttgart,concept store,"Friedrichstraße 39, 70174 Stuttgart, Germany",https://www.greenality.de/stores/store-stuttgart,service@greenality.de,,
smilhus,Germany,Stuttgart,concept store,"Rotebühlpl. 20, 70173 Stuttgart, Germany",http://www.smilhus.de/,hallo@smilhus.de,,
Kallas FASHION WITH SOUL,Germany,Stuttgart,concept store,"Tübinger Str. 19A, 70178 Stuttgart, Germany",http://www.kallas-stuttgart.de/,info@kallas-stuttgart.de,0711 2207976,
Breuninger Outlet,Germany,Stuttgart,concept store,"Rotebühlpl. 25, 70178 Stuttgart, Germany",https://www.breuninger-outlet.de/de/stuttgart/,kontakt@breuninger.de,0711 2110,
Mage Store,Germany,Düsseldorf,board game store,"Graf-Adolf-Straße 41, 40210 Düsseldorf, Germany",http://www.magestore.de/,info@magestore.de,0211 9944085,
Drachental Games & Magic,Germany,Düsseldorf,board game store,"Wagnerstraße 14, 40212 Düsseldorf, Germany",http://www.drachental.com/,info@drachental.comumsatzsteuer,0211 5803795,
"Cardinvestor Düsseldorf Sammelkarten, Anime & Disney, Pokemon, Yugioh, One Piece",Germany,Düsseldorf,board game store,"Jacobistraße 20, 40211 Düsseldorf, Germany",https://www.cardinvestor.de/,info@cardinvestor.de,0176 43895730,
Manga-Mafia Store,Germany,Düsseldorf,board game store,"Immermannstraße 59, 40210 Düsseldorf, Germany",https://manga-mafia.de/store-duesseldorf,shopnospamplease@nospampleasemanga-mafia.de,0211 83024376,
Rune Store Düsseldorf (Japanmeile),Germany,Düsseldorf,board game store,"Bismarckstraße 88, 40210 Düsseldorf, Germany",http://www.rune-online.de/,78171584service@rune-online.dewegbeschreibung,0211 91730405,
Gamer Düsseldorf - Die Gameshow,Germany,Düsseldorf,board game store,"Klosterstraße 22, 40211 Düsseldorf, Germany",https://www.gamer.now/duesseldorf?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_button,duesseldorf@gamer.now,,
Thalia,Germany,Düsseldorf,board game store,"Friedrichstraße 129-133, 40217 Düsseldorf, Germany",https://www.thalia.de/buchhandlung/5468?utm_source=google&utm_medium=gmb&utm_campaign=website&utm_content=d%C3%BCsseldorf,info@thalia.de,0211 8763010,
Mathildes Spielekiste,Germany,Düsseldorf,board game store,"Grafenberger Allee 343, 40235 Düsseldorf, Germany",https://www.graf-recke-sozialpsychiatrie.de/angebote/erwachsene/mathildes-spielekiste,info@graf-recke-stiftung.de,0211 670875,
Spielschiff,Germany,Düsseldorf,board game store,"Kaiserswerther Str. 6, 40477 Düsseldorf, Germany",http://www.spielschiff.de/,info@spielschiff.de,0211 4983601,
KÖ Shopping Mall,Germany,Düsseldorf,game shop,"Königsallee 60, 40212 Düsseldorf, Germany",https://www.koegalerie.com/,info@ece.com,0211 867810,
Coolblue,Germany,Düsseldorf,game shop,"Schadowstraße 38, 40212 Düsseldorf, Germany",https://www.coolblue.de/laeden/duesseldorf,kundendienst@coolblue.de,,
Phantasalto,Germany,Düsseldorf,toy store,"Belsenstraße 9, 40545 Düsseldorf, Germany",https://www.phantasalto.de/,service@phantasalto.de,0211 551355,
Menzels Lokschuppen & Töff-Töff GmbH,Germany,Düsseldorf,toy store,"Friedrichstraße 6, 40217 Düsseldorf, Germany",http://www.menzels-lokschuppen.de/,info@menzels-lokschuppen.de,0211 373328,
baby-walz Fachgeschäft Düsseldorf,Germany,Düsseldorf,toy store,"Schadowpl. 3-5, 40212 Düsseldorf, Germany",https://www.baby-walz.de/filiale-duesseldorf/?utm_source=google&utm_medium=places&utm_campaign=Google+Places,duesseldorf@baby-walz.de,0211 8282360,
Baby Kochs,Germany,Düsseldorf,toy store,"Breite Str. 3, 40213 Düsseldorf, Germany",https://babykochs.de/,info@babykochs.de,0211 3559440,
Hanaro Markt,Germany,Düsseldorf,Japanese store,"Immermannstraße 45C, 40210 Düsseldorf, Germany",http://www.hanaromarkt.de/,00e-mailinfo@hanaromarkt.deparkenclayton,,
Japan Plaza (Shochiku),Germany,Düsseldorf,Japanese store,"Immermannstraße 15, 40210 Düsseldorf, Germany",https://japanplaza-shop.de/,online@japanfoodexpress.de,0211 365959,
Wayo Delicatessen,Germany,Düsseldorf,Japanese store,"Lütticher Str. 17, 40547 Düsseldorf, Germany",https://wayo-delikatessen-gmbh.de/,webmaster@wayo-delikatessen-gmbh.de,0211 588432,
Takagi GmbH - Books & More -,Germany,Düsseldorf,Japanese store,"Immermannstraße 31, 40210 Düsseldorf, Germany",http://www.takagi-books.de/wordpress,kontakt@takagi-books.de,0211 50088122,
Dawayo (다와요) mart,Germany,Düsseldorf,Japanese store,"Germany, Düsseldorf, Lierenfelder Str., DE 40231 Düsseldorf Erkrather Straße 343",https://dawayo.de/,info@dawayo.de,0211 94190788,
Bookstore Nippon Japanische Buchhandlung,Germany,Düsseldorf,Japan shop,"Immermannstraße 53, 40210 Düsseldorf, Germany",http://www.bookstorenippon.jis.de/,info@bookstorenippon.jis.de,0211 360738,
