name,country,city,type,address,website,email,phone,status
Bangla Bazar Dortmund (Medina Bazar),Germany,Dortmund,Japanese store,"Lortzingstraße 43, 44145 Dortmund, Germany",http://www.banglabazardortmund.com/,support@banglabazardortmund.com,01573 6190401,
Japan Haus Dortmund,Germany,Dortmund,Japan shop,"Aplerbecker Str. 455-457, 44287 Dortmund, Germany",http://www.japanhaus-dortmund.de/,info@japanhaus-dortmund.de,0231 13721903,
Chaya Dein Japanladen,Germany,Dortmund,Japan shop,"Bikini Berlin 1.O.G, Budapester Str. 38 - 50, 10787 Berlin, Germany",https://chaya.de/,info@chaya.de,030 26390839,
idee. Creativmarkt,Germany,Dortmund,hobby shop,"Westenhellweg 91, 44137 Dortmund, Germany",https://www.idee-shop.com/bastelladen-dortmund/,service@idee-shop.com,0231 521913,
Wolle Rödel Dortmund (im idee. Creativmarkt),Germany,Dortmund,hobby shop,"Westenhellweg 91, 44135 Dortmund, Germany",https://www.wolle-roedel.com/wollgeschaeft-dortmund/,service@wolle-roedel.com,0231 521913,
Surprise,Germany,Dortmund,gift shop,"Kaiserstraße 96, 44135 Dortmund, Germany",http://surprise-deko.de/,surprisedeko@web.de,0231 556002,
NANU-NANA,Germany,Dortmund,gift shop,"Thier-Galerie Dortmund, Westenhellweg 102-106, 44137 Dortmund, Germany",https://unternehmen.nanu-nana.de/filiale/dortmund-thier-galerie-westenhellweg-102-106,info@nanu-nana.de,0231 58442022,
EuroShop,Germany,Dortmund,gift shop,"Ostenhellweg 51, 44135 Dortmund, Germany",https://euroshop-online.de/filiale,info@euroshop-online.de,0931 90004918,
Zapfhahn,Germany,Dortmund,gift shop,"Ostenhellweg 61, 44135 Dortmund, Germany",http://www.zapfhahn.de/,info@zapfhahn-shop.com,0231 5580141,
designer outlet dortmund,Germany,Dortmund,concept store,"Hohe Str. 39, 44139 Dortmund, Germany",https://designer-outlet-dortmund.de/,info@designer-outlet-dortmund.de,01525 1432280,
HEJ Store,Germany,Dortmund,concept store,"Kleine Beurhausstraße 6, 44137 Dortmund, Germany",http://www.hej-store.de/,info@hej-store.de,0231 9710707,
Phoenix4 deco-fashion-living,Germany,Dortmund,concept store,"Rudolf-Platte-Weg 7, 44263 Dortmund, Germany",http://www.hellmann-stores.de/,herzueberkopf@hellmann.store,0231 56775060,
Tide & Tribe Concept Store,Germany,Dortmund,concept store,"Wellinghofer Str. 62, 44263 Dortmund, Germany",https://tideandtribe.de/,service@tideandtribe.denachrichten,01516 1737777,
ABOUT.ALEXA,Germany,Dortmund,concept store,"Brauhausstraße 3, 44137 Dortmund, Germany",https://aboutalexa.de/,store@aboutalexa.de,0176 31156948,
