name,country,city,type,address,website,email,phone,status
's Fachl Frankfurt,Germany,Frankfurt,concept store,"Berliner Str. 32, 60311 Frankfurt am Main, Germany",http://www.sfachl.de/frankfurt,info@fachl.chweb,069 153227980,
frankfurtkind,Germany,Frankfurt,concept store,"Berger Str. 288, 60385 Frankfurt am Main, Germany",https://www.le-rossi.com/,info@le-rossi.com,0173 3713080,
Shaping New Tomorrow Frankfurt,Germany,Frankfurt,concept store,"Roßmarkt 15, 60311 Frankfurt am Main, Germany",https://shapingnewtomorrow.de/,help@shapingnewtomorrow.com,040 74305535,
Outer World 0711 | Tradingcards & Games & Comics Stuttgart,Germany,Stuttgart,board game store,"Robert-Koch-Straße 2, 70563 Stuttgart, Germany",https://outerworld-0711.de/,hallo@outerrim-0711.deeu,0711 47985228,
Elbenwald,Germany,Stuttgart,board game store,"Mailänder Platz 7 Milaneo, Untergeschoss, 70173 Stuttgart, Germany",http://www.elbenwald.de/elbenwald-store-stuttgart,e-mailinfo@elbenwald.de,0711 87032654,
WürfelZwerg,Germany,Stuttgart,board game store,"Landolinsgasse 10, 73728 Esslingen am Neckar, Germany",http://www.wuerfelzwerg.de/,info@wuerfelzwerg.de,0711 46907293,
"Cardicuno im Milaneo, EG1",Germany,Stuttgart,board game store,"Mailänder Platz 7, 70173 Stuttgart, Germany",http://cardicuno.de/,kontakt@cardicuno.deust,0711 50464937,
Fantasy Stronghold,Germany,Stuttgart,board game store,"Kirchstraße 11, 71634 Ludwigsburg, Germany",https://www.fantasystronghold.de/,info@fantasystronghold.de,07141 903580,
MAGNIFICUM Krimispiele für zuhause,Germany,Stuttgart,board game store,"Knollstraße 8, 70191 Stuttgart, Germany",https://www.magnificum.net/,info@magnificum.net,,
Gamer's HQ Kries Kries GbR & Toys,Germany,Stuttgart,board game store,"Lepsiusstraße 33, 12163 Berlin, Germany",http://www.gamers-hq.de/,laden@gamers-hq.de,030 79706126,
Toysino,Germany,Stuttgart,board game store,"Im Milaneo Center, Mailänder Platz 7, 70173 Stuttgart, Germany",https://www.toysino.de/,info@thalia.de,0711 22007283,
MILANEO Stuttgart,Germany,Stuttgart,game shop,"Mailänder Platz 7, 70173 Stuttgart, Germany",https://www.milaneo.com/,info@milaneo.com,0711 5409300,
