name,country,city,type,address,website,email,phone,status
Ikigai - The Dumpling Experience,Greece,Thessaloniki,Japanese store,"Veroias 5, Thessaloniki 546 25, Greece",https://ikigai-project.gr/,info@ikigai-project.gr,231 023 8721,
Εmpire Sushi Bar,Greece,Thessaloniki,Japanese store,"Oplopiou 3, Thessaloniki 546 25, Greece",https://empiresushibar.gr/,info@empiresushibar.gr,231 054 0495,
MEGA Outlet,Greece,Thessaloniki,Japan shop,"Leof. Georgikis Scholis 43, Pilea Chortiatis 555 35, Greece",http://www.megaoutlet.gr/,info@mega-outlet.gr,231 036 5000,
Premiumioannou.gr,Greece,Thessaloniki,Japan shop,"El. Venizelou 28, Thessaloniki 546 24, Greece",https://www.premiumioannou.gr/,info@premiumioannou.gr,231 027 7677,
Hobby Gallery scale models shop,Greece,Thessaloniki,hobby shop,"Stilianou Gonata 1, Thessaloniki 546 21, Greece",http://www.hobbygallery.gr/,info@hobbygallery.gr,231 028 6038,
Hobbi,Greece,Thessaloniki,hobby shop,"Leof. Georgikis Scholis 132, Pilea 555 35, Greece",https://www.hobbi.gr/,info@hobbi.gr,231 047 3831,
Sunday Art & Hobby,Greece,Thessaloniki,hobby shop,"Ακαδήμου 49 με, Proektasi Nimfaioi 1, Evosmos 562 38, Greece",http://www.school-hobby.gr/,info@school-hobby.gr,231 038 7887,
Artpeckers,Greece,Thessaloniki,gift shop,"Valaoritou 12, Thessaloniki 546 26, Greece",http://www.artpeckers.com/,info@artpeckers.com,231 043 9276,
Eleni's Gift Box,Greece,Thessaloniki,gift shop,"Enotikon 9, Thessaloniki 546 27, Greece",https://www.elenisgiftbox.gr/,info@elenisgiftbox.gr,697 655 2522,
NoMa Concept Store,Greece,Thessaloniki,concept store,"Mitropoleos 71, Thessaloniki 546 22, Greece",https://nomaconcept.com/,info@nomaconcept.com,231 022 0017,
NoMa Concept Store,Greece,Thessaloniki,concept store,"Proxenou Koromila 36, Thessaloniki 546 22, Greece",https://nomaconcept.com/,info@nomaconcept.com,231 024 1104,
Couronne Concept Store,Greece,Thessaloniki,concept store,"Themistokli Sofouli 19, Thessaloniki 546 55, Greece",https://www.couronne.gr/,hello@couronne.gr,231 408 8088,
Ksini Concept Store,Greece,Thessaloniki,concept store,"Isavron 5, Thessaloniki 546 22, Greece",https://ksini.gr/,info@ksini.gr,231 302 6197,
hatch.gr,Greece,Thessaloniki,concept store,"Thessaloniki 546 31, Greece",https://www.hatch.gr/,info@hatch.gr,231 068 9600,
MitakosBooks,Greece,Thessaloniki,bookstore,"Eth. Aminis 28, Thessaloniki 546 21, Greece",http://www.mitakosbooks.gr/,info@mitakosbooks.gr,231 231 5707,
BOOKSTORE OF NATIONAL BANK OF GREECE CULTURAL FOUNDATION,Greece,Thessaloniki,bookstore,"Tsimiski 11, Thessaloniki 546 24, Greece",http://www.mietbookstore.gr/,info@mietbookshop.gr,231 028 8036,
Η Άγνωστη Καντάθ / Unknown Kadath,Greece,Thessaloniki,bookstore,"Aimilianoi Grevenon 6, Thessaloniki 546 21, Greece",http://www.kadath.gr/,info@kadath.gr,231 022 7010,
Cosmic Realms,Greece,Thessaloniki,bookstore,"Alexandrias 68, Thessaloniki 546 45, Greece",http://www.cosmicrealms.gr/,info@cosmicrealms.gr,231 303 9190,
Avrora Russian bookstore,Greece,Thessaloniki,bookstore,"Chalkeon 15, Thessaloniki 546 31, Greece",http://www.avrora.gr/,info@avrora.gr,231 023 3951,
Étsi Kánoun Oi Balarínes,Greece,Thessaloniki,bookstore,"Stergiou Polidorou 61, Thessaloniki 546 34, Greece",http://mpalarines.gr/,hello@mpalarines.gr,231 407 0554,
Anime Portal GR,Greece,Thessaloniki,comic shop,"Kon/nou Paleologou 17, Thessaloniki 546 22, Greece",https://store.animeportal.gr/,orders@animeportal.gr,,
Yatta J-Store,Greece,Thessaloniki,comic shop,"Petrou Sindika 44, Thessaloniki 542 48, Greece",https://yatta.gr/,info@yatta.gr,231 700 6900,
Design plus / Kare Store,Greece,Thessaloniki,design shop,"Paleon Patron Germanou 9, Thessaloniki 546 22, Greece",http://www.designplus.gr/,megastore@designplus.gr,21 1333 1600,
ARTonomous style & design,Greece,Thessaloniki,design shop,"Παπαμάρκου, Πλατεία Άθωνος 45, Thessaloniki 546 23, Greece",https://artonomous.gr/,info@artonomous.gr,231 551 8333,
ΝΕΔΑ DESIGN,Greece,Thessaloniki,design shop,"Tipou 3, Thessaloniki 546 25, Greece",http://nedadesign.gr/,info@nedadesign.gr,231 038 5950,
Kalliston art design,Greece,Thessaloniki,design shop,"Siggrou 2, Thessaloniki 546 25, Greece",https://www.kallistonartdesign.com/,info@kallistonartdesign.com,231 311 9738,
2nd Floor - Architecture + Design Products,Greece,Thessaloniki,design shop,"Proxenou Koromila 50, Thessaloniki 546 22, Greece",https://www.2ndfloor.gr/,sales@2ndfloor.gr,231 026 6931,
Arte,Greece,Thessaloniki,design shop,"12ο χλμ. Θεσσαλονίκης, EO Thessalonikis Poligirou, Θεσσαλονίκη 570 01, Greece",https://www.arte.gr/,sales@arte.gr,231 046 1429,
Love.it Thessaloniki,Greece,Thessaloniki,design shop,"Morgentaou 8, Thessaloniki 546 22, Greece",http://www.love-it.gr/,info@love-it.gr,231 026 2113,
Square Design Interiors,Greece,Thessaloniki,design shop,"Ionos Dragoumi 37, Thessaloniki 546 25, Greece",https://squaredesigninteriors.com/,design@squaredesigninteriors.com,231 404 6934,
Kaput Design,Greece,Thessaloniki,design shop,"Katholikon 2, Thessaloniki 546 25, Greece",http://www.kaputdesign.com/,info@kaputdesign.com,231 051 0363,
Έπιπλο IV Design,Greece,Thessaloniki,design shop,"Alikarnassou 10, Kalamaria 551 33, Greece",https://ivdesign.gr/,info@ivdesign.gr,231 070 7105,
The Red Dragon Inn,Greece,Thessaloniki,tabletop cafe,"Lachana 24, Thessaloniki 546 38, Greece",https://www.thereddragoninn.gr/,innkeeper@thereddragoninn.gr,231 325 7200,
SKYLINE - OTE Tower,Greece,Thessaloniki,tabletop cafe,"Εγνατία 154, Helexpo, Thessaloniki 546 21, Greece",http://www.skyline.bar/,info@skyline.bar,231 026 5460,
