name,country,city,type,address,website,email,phone,status
Højkant Design Shop,Denmark,Aarhus,gift shop,"Sankt Pauls Kirkeplads 11, 8000 Aarhus, Denmark",http://www.hojkant.dk/,info@hojkant.dk,61 79 20 01,contacted
TINTIN butik,Denmark,Aarhus,gift shop,"Skovvejen 46H, 8000 Aarhus, Denmark",http://www.tintin-butik.dk/,mail@classicposter.dk,52 70 58 16,contacted
1 + 1 Textil & Design,Denmark,Aarhus,gift shop,"Grønnegade 41, 8000 Aarhus, Denmark",https://www.1x1textil.dk/,1x1@1x1textil.dk,70 20 10 42,contacted
Plakaten,Denmark,Aarhus,gift shop,"Sankt Clemens Torv 17, 8000 Aarhus Centrum, Denmark",http://www.plakaten.com/,karin@plakaten.com,86 12 05 71,contacted
Salling Aarhus,Denmark,Aarhus,gift shop,"Søndergade 27, 8000 Aarhus Centrum, Denmark",https://salling.dk/kundeservice/abningstider/,phus.aarhus@salling.dk,87 78 60 00,contacted
Sinnerup Aarhus,Denmark,Aarhus,gift shop,"Sankt Clemens Torv 10, 8000 Aarhus Centrum, Denmark",http://www.sinnerup.dk/,web@sinnerup.dk,87 46 44 00,contacted
LAKOR Shop Aarhus,Denmark,Aarhus,concept store,"Graven 25, 8000 Aarhus, Denmark",http://www.lakor.dk/,support@lakor.dk,81 11 60 94,contacted
LÏST Store,Denmark,Aarhus,concept store,"Volden 12, 8000 Aarhus Centrum, Denmark",http://www.liststore.dk/,+4542676600webshop@liststore.dk,,contacted
UNIQ,Denmark,Aarhus,concept store,"Frederiksgade 22, 8000 Aarhus, Denmark",https://uniqclothing.dk/,info@uniqclothing.dk,,contacted
WO CLÉ,Denmark,Aarhus,concept store,"Guldsmedgade 20C, 8000 Aarhus, Denmark",https://wocle.dk/,store@wocle.dk,51 55 88 15,contacted
