name,country,city,type,address,website,email,phone,status
Golden Crop Asian Supermarket,Finland,Tampere,Japanese store,"Rautatienkatu 20 LH 2, 33100 Tampere, Finland",https://goldencrop.fi/,info@goldencrop.fi,045 1187089,
Aasia Market Tampere,Finland,Tampere,Japanese store,"Kuninkaankatu 24 L4, 33210 Tampere, Finland",https://www.aasiamarket.fi/,info@aasiamarket.fi,050 3137368,
FreshMart Oy,Finland,Tampere,Japanese store,"Insinöörinkatu 19, 33720 Tampere, Finland",https://freshmart.fi/,freshmart.fi@gmail.com,041 3151797,
Tokyokan,Finland,Tampere,Japanese store,"Annankatu 24, 00100 Helsinki, Finland",https://tokyokan.fi/,info@tokyokan.fi,09 6225553,
Nippon Verkko Oy,Finland,Tampere,Japanese store,"Harjuntausta 1, 33400 Tampere, Finland",http://www.nipponverkko.fi/,info@nipponverkko.fi,010 4233400,
Vihkokauppa,Finland,Tampere,Japanese store,"Näsilinnankatu 17, 33210 Tampere, Finland",http://www.vihkokauppa.com/,hello@vihkokauppa.com,044 0203338,
Bai Wei Asian Shop,Finland,Tampere,Japanese store,"Pietilänkatu 2, 33720 Tampere, Finland",http://www.baiwei.fi/,info@baiwei.fi,050 5778776,
Itsudemo Stockmann Tampere,Finland,Tampere,Japanese store,"Finland, Tampere, Hämeenkatu, Burger Kingin vieressä邮政编码: 31000",https://www.itsudemo.fi/,marketing@spartao.fi,050 5018131,
Rajala Pro Shop,Finland,Tampere,Japan shop,"Tuomiokirkonkatu 34, 33100 Tampere, Finland",http://www.rajalacamera.fi/,asiakaspalvelu@rajalacamera.fi,020 7530260,
Minimani Tampere,Finland,Tampere,Japan shop,"Pahvitehtaankatu 4, 33400 Tampere, Finland",http://www.minimani.fi/,asiakaspalvelu@minimani.fi,044 7617058,
Arteljee,Finland,Tampere,hobby shop,"Kuninkaankatu 30, 33200 Tampere, Finland",http://www.arteljee.fi/,620myynti@arteljee.fi,03 2610620,
Omakoru Oy,Finland,Tampere,hobby shop,"Kojolankatu 3, 33900 Tampere, Finland",http://www.omakoru.fi/,info@omakoru.fi,041 3183998,
Hobby Point,Finland,Tampere,hobby shop,"Kaisaniemenkatu 7, 00100 Helsinki, Finland",http://www.hobbypoint.fi/,hobby@hobbypoint.fi,09 47801997,
Idle Hands Tampere,Finland,Tampere,hobby shop,"Aaltosenkatu 27-29 LT3, 33500 Tampere, Finland",http://www.idlehands.fi/,hello@idlehands.fi,044 4938184,
Ompelutarvikeliike Nappipuoti,Finland,Tampere,hobby shop,"Näsilinnankatu 21, 33210 Tampere, Finland",http://www.nappipuoti.fi/,info@nappipuoti.fi,050 5660570,
Pappilan Sunday Shop,Finland,Tampere,hobby shop,"Yliopistonkatu 50, 33100 Tampere, Finland",http://www.pappilansundayshop.com/,info@pappilansundayshop.com,041 7928137,
Aurinko Lahjatavara,Finland,Tampere,gift shop,"Keskustori 1, 33100 Tampere, Finland",http://www.suitsukekauppa.fi/,asiakaspalvelu@suitsukekauppa.fi,045 8718487,
Fantishop Oy,Finland,Tampere,gift shop,"Kangasalantie 120, 33730 Tampere, Finland",http://www.lahjatalofantishop.fi/,fantishop@elisanet.fi,03 3640270,
Tampereen Luontokauppa Oy,Finland,Tampere,gift shop,"Laukontori 4, 33200 Tampere, Finland",https://tampereenluontokauppa.fi/,3luontokauppa@gmail.com,050 5950003,
Mastermark Oy,Finland,Tampere,gift shop,"Järvensivuntie 1, 33100 Tampere, Finland",https://www.mastermark.fi/,mastermark@mastermark.fi,020 7815510,
Shop Tampere-talo,Finland,Tampere,gift shop,"33100 Tampere, Finland",https://www.tampere-talo.fi/kavijoille/shop/,4118antti.koivukangas@tampere-talo.fi,050 3073606,
Miela Tampere,Finland,Tampere,concept store,"Hämeenkatu 20, 33200 Tampere, Finland",https://www.miela.fi/,188270miela@miela.fiompelimo,040 0188270,
wannabe.fi,Finland,Tampere,concept store,"Tullikatu 6, 33100 Tampere, Finland",https://www.wannabe.fi/fi,info@wannabe.fi,040 5078477,
RIIMINKA & Aleksiina Design - Tampere,Finland,Tampere,concept store,"Aleksis Kiven katu 15 LH 5, 33200 Tampere, Finland",https://riiminka.fi/,riiminka@riiminka.fi,040 3526169,
PURA Finland,Finland,Tampere,concept store,"Aleksis Kiven katu 13, 33200 Tampere, Finland",https://www.purafinland.com/,info@purafinland.com,044 3337726,
