name,country,city,type,address,website,email,phone,status
Gramercy Books,United States,Columbus,Bookstore,"2424 E Main St, Bexley, OH 43209",https://gramercybooksbexley.com,gramercyinfo@gramercybooksbexley.com,(614) 867-5515,
Birdie Books,United States,Columbus,Bookstore,"74 N State St, Westerville, OH 43081",https://readbirdiebooks.com,hello@readbirdiebooks.com,(614) 942-6005,
Artisan De Luxe,United States,Columbus,Concept Store / Design Shop,"761 N High St, Columbus, OH 43215",https://artisandeluxe.com,info@artisandeluxe.com,(614) 297-7700,
Rebel Base Comics & Toys,United States,Charlotte,Comic Shop / Toy Store,"701 S Sharon Amity Rd, Charlotte, NC 28211",https://rebelbasecomics.com,rebelbasecomicsandtoys@gmail.com,(704) 442-9660,
Trailside Games and Hobbies,United States,Charlotte,Game Shop,"215 N Ames St, Matthews, NC 28105",https://trailsidegaming.com,admin@trailsidegaming.com,(704) 426-3343,
Park Road Books,United States,Charlotte,Independent Bookstore,"4139 Park Road, Park Road Shopping Center, Charlotte, NC 28209",https://www.parkroadbooks.com,orders@parkroadbooks.com,(704) 525-9239,
The Game Preserve (Greenwood),United States,Indianapolis,Board Game Store,"1551 E. Stop 12 Rd, Suite B, Indianapolis, IN 46227",https://gamepreserve.com,customercare@gamepreserve.com,(317) 881-4263,
Comic Book University,United States,Indianapolis,Comic Shop,"7623 Shelby St, Indianapolis, IN 46227",https://comicbooku.com,info@comicbooku.com,(317) 885-6395,
Books & Brews (Mothership),United States,Indianapolis,Tabletop Cafe,"9402 Uptown Dr, Suite 1400, Indianapolis, IN 46256",https://booksnbrews.com,jason@booksnbrews.com,(317) 288-5136,
Kids Ink Children's Bookstore,United States,Indianapolis,Toy Store,"5619 N Illinois St, Indianapolis, IN 46208",https://kidsinkbooks.com,info@kidsinkbooks.com,(317) 255-2598,
Silver in the City,United States,Indianapolis,Gift Shop,"434 Massachusetts Ave, Indianapolis, IN 46204",https://www.silverinthecity.com/,info@silverinthecity.com,(317) 955-9925,
Artifacts Gallery,United States,Indianapolis,Gift Shop / Gallery,"6327 Guilford Ave, Indianapolis, IN 46220",https://www.artifactsindy.com/,info@artifactsindy.com,(317) 255-1178,
Tomorrow Bookstore,United States,Indianapolis,Bookstore,"882 Massachusetts Ave, Indianapolis, IN 46204",https://www.tomorrowbookstore.com/,info@tomorrowbookstore.com,(317) 551-1893,
The Game Parlour,United States,San Francisco,Board Game Cafe,"1342 Irving St, San Francisco, CA 94122",https://thegameparlour.com,hello@thegameparlour.com,(415) 400-4050,
Dogpatch Games,United States,San Francisco,Tabletop Game Hub,"1095 Tennessee St, San Francisco, CA 94107",https://dogpatch.games,info@dogpatch.games,(415) 872-5310,
Just For Fun,United States,San Francisco,Toy & Hobby Store,"3982 24th St, San Francisco, CA 94114",https://justforfunsanfrancisco.com,justforfun@justforfunsf.com,(415) 285-4068,
Comix Experience,United States,San Francisco,Comic Shop,"305 Divisadero St, San Francisco, CA 94117",https://www.comixexperience.com,brian@comixexperience.com,(415) 863-9258,
Mission: Comics & Art,United States,San Francisco,Comic Shop,"2250 Mission St, San Francisco, CA 94110",https://www.missioncomicsandart.com,missioncomicsandart@gmail.com,(415) 695-1545,
Invisible Jet Comics,United States,San Francisco,Comic Shop,"159 W Portal Ave, San Francisco, CA 94127",https://invisiblejetcomics.com,info@invisiblejetcomics.com,(415) 571-8371,
Green Apple Books,United States,San Francisco,Bookstore,"506 Clement St, San Francisco, CA 94118",https://greenapplebooks.com,query@greenapplebooks.com,(415) 387-2272,
Black Bird Bookstore,United States,San Francisco,Bookstore,"4541 Irving St, San Francisco, CA 94122",https://blackbirdsf.com,books@blackbirdsf.com,(415) 742-5203,
Paper Tree,United States,San Francisco,Japanese Lifestyle Store,"1743 Buchanan Mall, San Francisco, CA 94115",https://paper-tree.com,info@paper-tree.com,(415) 921-7100,
Soko Hardware,United States,San Francisco,Japanese Lifestyle Store,"1698 Post St, San Francisco, CA 94115",https://sokohardware.com,info@sokohardware.com,(415) 931-5510,
post.script.,United States,San Francisco,Gift Shop,"2413 California St, San Francisco, CA 94115",https://postscriptshop.com,hello@ps-sf.com,(415) 570-8630,
The Missing Piece,United States,Seattle,Board Game Cafe,"4707 California Ave SW B, Seattle, WA 98116",https://themissingpiecegames.com,hello@themissingpiecegames.com,(206) 420-8960,
Raygun Lounge,United States,Seattle,Gaming Venue & Tabletop Game Shop,"501 E Pine St, Seattle, WA 98122",https://raygunlounge.com,raygunlounge@gmail.com,(206) 852-2521,
