name,country,city,type,address,website,email,phone,status
Farmah's Indien Supermarket,Austria,Graz,Japanese store,"Annenstraße 41, 8020 Graz, Austria",http://www.indiensupermarkt.com/,indiensupermarkt@yahoo.com,0316 764322,contacted
Mani's RC shop,Austria,Graz,hobby shop,"Harter Str. 75, 8053 Graz, Austria",https://www.manis-rcshop.at/,rally.autoracing@gmx.at,0676 7933270,contacted
D-M-T model sports team Handels GmbH,Austria,Graz,hobby shop,"Gewerbeparkstraße 1, 8143 Dobl, Austria",https://www.d-m-t.at/,office@d-m-t.at,03136 54343,contacted
Kaspar Harnisch GmbH,Austria,Graz,hobby shop,"Glockenspielpl. 1, 8010 Graz, Austria",https://www.kasparharnisch.at/,info@kasparharnisch.at,0316 830288,contacted
"boesner artist needs: frame, books and colors in Graz",Austria,Graz,hobby shop,"Alte Poststraße 171, 8020 Graz, Austria",http://www.boesner.at/,versand@boesner.at,0316 585761,contacted
iFlight Europa,Austria,Graz,hobby shop,"Riegelschneiderweg 15, 8073 Feldkirchen bei Graz, Austria",http://www.iflight-rc.eu/,service@iflight-rc.eutel,0681 20421204,
Kaspar Harnisch Bastelbedarf,Austria,Graz,hobby shop,"Enge G. 2, 8010 Graz, Austria",https://www.kasparharnisch.at/,info@kasparharnisch.at,0316 830288,contacted
Die Modelleisenbahnbörse,Austria,Graz,hobby shop,"Lazarettgasse 13, 8020 Graz, Austria",http://www.modelleisenbahnboerse.at/,moba@modelleisenbahnboerse.at,0699 12115577,contacted
Tip Top Handarbeits- & Bastelshop,Austria,Graz,hobby shop,"Grazer Str. 31, 8071 Hausmannstätten, Austria",https://www.handarbeits-bastelshop.at/,tip-top.bastelshop@gmx.at,0676 5143103,contacted
"Souvenirs & ""Zeix""",Austria,Graz,gift shop,"Sackstrasse 20 am Schlossbergplatz, 8010 Graz, Austria",http://www.souvenirsundzeix.at/,office@souvenirsundzeix.at,,contacted
's Fachl Graz -Gifts & Souvenirs,Austria,Graz,gift shop,"Herrengasse 13, 8010 Graz, Austria",https://www.fachl.at/graz,graz@fachl.at,0664 2185163,contacted
Kwirl Design Geschenk POP UP LAB,Austria,Graz,gift shop,"Mariahilfer Str. 11, 8020 Graz, Austria",https://www.kwirl.at/,info@kwirl.at,0699 10814882,contacted
Die Geschenkemanufaktur,Austria,Graz,gift shop,"Weinzöttlstraße 3b/G1, 8045 Graz, Austria",https://www.diegeschenkemanufaktur.at/,office@diegeschenkemanufaktur.atimpressum,0660 5318040,
's Fachl Graz CITYPARK,Austria,Graz,gift shop,"Lazarettgürtel 55/Top 20, EG, 8020 Graz, Austria",https://www.fachl.at/citypark,citypark@fachl.at,0664 2102237,contacted
Chic Ethic - Fair Trade Shop,Austria,Graz,gift shop,"Tummelpl. 9, 8010 Graz, Austria",https://www.chic-ethic.at/,info@chic-ethic.at,0316 832630,contacted
Designsouvenir Graz,Austria,Graz,gift shop,"Dietrichsteinpl. 5/9, 8010 Graz, Austria",http://graz.designsouvenir.at/,organisation@werbelechner.at,0699 10814556,contacted
Ferdinand Haller,Austria,Graz,gift shop,"Herrengasse 23, 8010 Graz, Austria",http://haller-graz.at/,office@haller-graz.at,0316 838350,contacted
Klammerth,Austria,Graz,gift shop,"Herrengasse 7-9, 8010 Graz, Austria",https://klammerth.at/,office@klammerth.at,0316 8256180,contacted
Anna Victoria Concept Store,Austria,Graz,concept store,"Prokopigasse 4, 8010 Graz, Austria",https://anna-victoria.at/,391anna@anna-victoria.at,0677 61400391,contacted
Room Concept Store,Austria,Graz,concept store,"Girardigasse 4, 8010 Graz, Austria",https://www.room-cs.com/,dsb@dsb.gv.atwebsite,0660 1758005,
TASH LIVING,Austria,Graz,concept store,"Hofgasse 7, 8010 Graz, Austria",https://www.vomhuegel.at/graz,office@vomhuegel.at,0660 5772183,contacted
EVETO - Living Concept Store,Austria,Graz,concept store,"Mariahilfer Str. 12, 8020 Graz, Austria",http://www.eveto.at/,office@eveto.at,0660 7350036,contacted
Aiola Living Store - Interior & Fashion,Austria,Graz,concept store,"Schmiedgasse 8-12, 8010 Graz, Austria",https://aiolalivingstore.com/,90livingstore@aiola.at,0316 81191190,contacted
Pilatus Fashion Store,Austria,Graz,concept store,"Stempfergasse 4, 8010 Graz, Austria",https://www.pilatus.at/,office@pilatus.at,0316 828180,contacted
Kastner & Öhler Graz,Austria,Graz,concept store,"Sackstraße 7–13, 8010 Graz, Austria",https://www.kastner-oehler.at/standort/graz/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb&utm_term=gmb+standort+graz,kontakt@kastner-oehler.at,0316 8700,contacted
Game Store,Austria,Linz,board game store,"Friedrichstraße 2, 4040 Linz, Austria",http://magic-linz.at/,office@magic-linz.at,0699 19771161,contacted
"Games, Toys & more",Austria,Linz,board game store,"Wiener Str. 95, 4020 Linz, Austria",http://gtnm.at/ueber-uns/,daniel@gtnm.at,0650 4129861,contacted
Elbenwald,Austria,Linz,board game store,"Plus-Kauf-Straße 7, 4061 Pasching, Austria",https://www.elbenwald.de/Elbenwald-Store-Linz,e-mailinfo@elbenwald.de,0732 231216,contacted
Merchfox Comic Shop,Austria,Linz,board game store,"Wiener Str. 20, 4481 Asten, Austria",http://www.merchfox.at/,contact@merchfox.at,07435 21101,contacted
GAMINGPC.STORE,Austria,Linz,board game store,"Lastenstraße 42, 4020 Linz, Austria",https://www.gamingpc.store/,office@gamingpc.store,0732 210466,contacted
papiertiger,Austria,Linz,board game store,"Pfarrpl. 17, 4020 Linz, Austria",http://www.papiertiger.net/,info@papiertiger.net,0732 783420,contacted
Spielbrett.co.at | Sammelkarten | Tabletop,Austria,Linz,board game store,"Bergham 21, 4891 Pöndorf, Austria",https://shop.spielbrett.biz/,kontakt@spielbrett.co.at,0650 3037619,contacted
MISSIONGAMES,Austria,Linz,board game store,"Hauptstraße 16/1. Stock, 4040 Linz, Austria",https://missiongames.at/,job@missiongames.at,0316 232240,contacted
TCG Dealers Local Store und 24/7 Vending Automat,Austria,Linz,board game store,"Steyrerstraße 29, 4501 Neuhofen an der Krems, Austria",https://www.tcg-dealers.at/,info@tcg-dealers.at,,contacted
ANIGAME,Austria,Linz,game shop,"Jakoministraße 8, 8010 Graz, Austria",http://www.anigame.at/,uhroffice@anigame.at,0316 306319,contacted
PlusCity,Austria,Linz,game shop,"Plus-Kauf-Straße 7, 4061 Pasching, Austria",https://www.pluscity.at/,servicecenter@pluscity.at,07229 6800,contacted
Kinderkram,Austria,Linz,toy store,"Volksgartenstraße 28, 4020 Linz, Austria",http://www.kinderkram-linz.at/,e-mail:laden@kinderkram-linz.at,0699 14039557,contacted
BRICK Flip | PlusCity,Austria,Linz,toy store,"Plus-Kauf-Straße 7, 4061 Pasching, Austria",https://www.brickflip.at/,office@brickflip.at,07229 90505,contacted
