name,country,city,type,address,website,email,phone,status
LEANSCHI & friends e.U. | Concept Store(s) & Retail Services,Austria,Vienna,concept store,"Spiegelgasse 4/3, 1010 Wien, Austria",https://www.leanschi-and-friends.com/,conceptstore@leanschi.com,0660 2315959,contacted
NOT ANOTHER CONCEPT STORE,Austria,Vienna,concept store,"Gumpendorfer Str. 36, 1060 Wien, Austria",http://www.notanother.at/,office@notanother.at,0677 63487447,contacted
Song,Austria,Vienna,concept store,"Praterstraße 11, 1020 Wien, Austria",http://www.song.at/,info@song.at,01 5322858,contacted
wow. shop,Austria,Vienna,concept store,"Gumpendorfer Str. 76, 1060 Wien, Austria",http://www.wow-shop.at/,nameemailquestionsubmithello@wow-shop.atprivacy,,
ANIGAME,Austria,Graz,board game store,"Jakoministraße 8, 8010 Graz, Austria",http://www.anigame.at/,uhroffice@anigame.at,0316 306319,contacted
ANIGAME,Austria,Graz,game shop,"Shopping City Seiersberg, 8055 Seiersberg, Austria",https://www.anigame.at/,uhroffice@anigame.at,0316 476221,contacted
Elbenwald,Austria,Graz,game shop,"Ostbahnstraße 3 MURPARK, EG, 8041 Graz, Austria",https://www.elbenwald.de/Elbenwald-Store-Graz,e-mailinfo@elbenwald.de,0316 245239,contacted
GRAZ Shopping City Seiersberg,Austria,Graz,game shop,"Shopping City Seiersberg 1/9, 8055 Seiersberg, Austria",http://www.shoppingcityseiersberg.at/,office@shoppingcityseiersberg.at,0316 2961370,contacted
Toy world at Jakominiplatz,Austria,Graz,game shop,"Gleisdorfer G. 5, 8010 Graz, Austria",https://www.brickcomplete.com/,office@brickcomplete.comust,0676 9457122,
Games2Game,Austria,Graz,game shop,"Hanneburgerstraße 13, 6111 Volders, Austria",https://www.games2game.at/,office@games2game.at,0660 7605069,contacted
