name,country,city,type,address,website,email,phone,status
Westgate Shopping City,Croatia,Zagreb,toy store,"Zaprešićka 2, 10290, Jablanovec, Croatia",http://www.westgate.hr/,informacije@westgate.hr,01 5553 333,
Nama,Croatia,Zagreb,toy store,"Trg Eugena Kvaternika 5, 10000, Zagreb, Croatia",https://nama.hr/,rk.kvaternikov.trg@nama.hr,01 2382 111,
Rice Kakis,Croatia,Zagreb,Japanese store,"Petrinjska ul. 9, 10000, Zagreb, Croatia",https://ricekakis.com/,info@ricekakis.com,091 520 7047,
Asian Cash & Carry Megastore,Croatia,Zagreb,Japanese store,"Trg Senjskih uskoka 7, 10000, Zagreb, Croatia",https://www.panasia.hr/,acc@panasia.hr,01 6272 694,
Asia store,Croatia,Zagreb,Japanese store,"Galleria Business Center, Ulaz, Vlaška ul. 52, 10000, Zagreb, Croatia",http://www.asiastore.com.hr/,asia.store.zg@gmail.com,01 4683 886,
Buddha Mart,Croatia,Zagreb,Japanese store,"Trg Ante Starčevića 7, 10000, Zagreb, Croatia",https://buddhamart.hr/,info@buddhamart.hr,091 616 8777,
Beijing Duck,Croatia,Zagreb,Japanese store,"Vlaška ul. 79, 10000, Zagreb, Croatia",http://pekinska-patka.com.hr/,info@pekinska-patka.com.hr,098 226 966,
Little Manila,Croatia,Zagreb,Japanese store,"Trg Ante Starčevića 7, E24 E25, 10000, Zagreb, Croatia",http://www.littlemanila.hr/,info@asiaexpressfood.nl,01 7987 666,
Anime Shop BIG3 - Zagreb,Croatia,Zagreb,Japanese store,"Tratinska 56, 10000, Zagreb, Croatia",http://animeshopbig3.hr/,info@animeshopbig3.hr,098 966 3117,
Tabushi,Croatia,Zagreb,Japanese store,"Vlaška ul. 97, 10000, Zagreb, Croatia",http://tabushi.co/,info@tabushi.co,091 560 1220,
YOKO bubble tea & mochi — Frankopanska,Croatia,Zagreb,Japanese store,"Frankopanska ul. 14, 10000, Zagreb, Croatia",http://www.yokoworld.com/,info@yokoworld.com,098 958 9168,
Torikaya Ramen Bar,Croatia,Zagreb,Japanese store,"Petrinjska ul. 2, 10000, Zagreb, Croatia",http://www.torikaya.hr/,reservations@torikaya.hr,099 369 0145,
Supernova Garden Mall,Croatia,Zagreb,Japan shop,"Ul. Rudolfa Kolaka 14, 10040, Zagreb, Croatia",https://www.supernova-gardenmall.hr/,info.gardenmall@supernova.hr,01 5579 632,
Maguro Pro Shop,Croatia,Zagreb,Japan shop,"Savska cesta 41, 10000, Zagreb, Croatia",http://www.maguro-pro-shop.com/,customer-service@maguro-pro-shop.com,01 6191 775,
